,Census Tract,Ozone,PM2.5,Diesel PM,Pesticides,Tox. Release,Traffic,Asthma,Low Birth Weight,Cardiovascular Disease,Poverty,Unemployment
1294,6037500404,0.046,12.05,21.411,0.0,11358.97149,588.18,63.24,6.53,13.82,25.7,8.2
1295,6037533107,0.046,12.05,23.49,0.0,7209.790598,1260.27,59.19,4.18,11.02,59.2,12.7
1296,6059001404,0.046,11.21,22.65,0.0,8941.691013,1176.13,46.75,4.24,8.51,46.0,9.8
1297,6073013205,0.038,12.47,12.52,5.33,788.0788828,1301.14,63.96,5.63,8.3,54.1,12.6
1298,6037197300,0.046,12.89,29.534,0.0,4264.200633,826.06,52.16,5.45,7.43,41.3,9.1
1299,6019007600,0.062,15.4,5.176,3062.08,1095.608372,91.19,93.51,3.97,11.6,71.8,8.4
1300,6001432400,0.03,8.69794377,18.37,0.0,1090.180284,2087.33,73.56,5.04,9.28,39.2,14.3
1301,6037199202,0.046,12.89,16.59,0.0,4423.881984,1157.1,40.95,6.75,5.45,53.7,13.0
1302,6037301802,0.051,12.05,24.563,0.0,2081.417093,893.76,35.62,2.94,8.48,46.2,14.7
1303,6047000601,0.057,12.89,18.267,4466.64,31.47903289,724.45,59.99,4.5,10.47,61.8,16.0
1304,6071000205,0.06,12.89,35.2,0.0,5348.73447,2503.64,65.05,5.05,11.33,45.5,10.0
1305,6037120010,0.057,11.21,19.108,0.0,678.8979234,1338.41,83.87,5.0,9.43,54.7,14.5
1306,6037601900,0.044,12.05,21.993,0.0,4586.062427,1277.4,104.06,6.78,12.17,64.5,15.4
1307,6065041500,0.06,13.31,44.91,0.0,5051.380052,2374.96,26.18,4.82,8.38,72.3,9.5
1308,6065041201,0.062,12.89,18.868,0.0,3460.95738,652.51,44.06,6.19,9.13,52.4,18.2
1309,6099000303,0.053,12.89,15.31,4.7,3050.0,487.02,47.63,5.02,9.85,46.6,14.1
1310,6073011700,0.04,11.21,60.33,0.0,539.2911643,511.21,79.8,5.08,10.3,58.4,8.5
1311,6065041409,0.062,13.31,14.31,0.26,4258.071612,599.7,48.3,5.76,10.7,19.2,16.9
1312,6071003606,0.065,12.89,25.47,0.0,2116.858873,1406.27,50.6,3.43,9.39,65.8,12.9
1313,6037501804,0.046,12.05,18.753,0.0,7442.68886,588.51,77.68,6.25,15.02,52.4,6.9
1314,6065040403,0.062,14.57,13.242,0.0,4053.707914,342.52,54.97,4.28,12.12,37.3,14.7
1315,6037570601,0.042,11.63,27.943,8.82,5625.351206,532.05,87.58,6.26,10.71,49.0,15.4
1316,6037224320,0.046,12.89,59.609,0.0,4009.127327,2684.06,45.48,6.57,5.05,72.9,16.9
1317,6037204120,0.046,12.89,56.354,0.0,13997.08598,1126.93,45.78,6.33,8.68,67.1,17.3
1318,6037554002,0.044,12.05,21.034,0.0,6942.47904,692.77,79.01,6.25,11.13,50.7,7.7
1319,6019005607,0.065,15.4,24.418,78.9,1868.832308,642.41,103.65,4.74,10.21,68.2,19.3
1320,6107001100,0.06,17.08,12.06,0.0,429.1989568,388.5,50.68,4.96,8.45,82.2,24.4
1321,6037127606,0.057,11.21,29.959,0.0,665.5320717,3169.9,74.19,4.86,10.44,47.7,9.2
1322,6037104403,0.057,11.21,19.708,0.0,664.7903562,3131.69,73.79,7.86,7.7,53.4,16.3
1323,6019005000,0.065,15.4,40.99,0.0,2298.971326,803.95,100.04,7.87,8.99,63.8,16.1
1324,6037240401,0.044,12.05,24.76,0.0,4835.898197,3634.92,72.35,7.34,8.46,68.0,7.1
1325,6065031602,0.062,12.89,29.86,0.0,3407.802308,600.82,59.41,5.66,12.45,46.1,6.4
1326,6037104103,0.055,11.21,16.23,0.69,734.3671502,1270.36,64.44,7.1,8.17,40.5,13.9
1327,6111004715,0.044,9.53630303,18.358,35420.55,4139.369236,359.96,32.43,4.98,6.18,48.1,10.6
1328,6037554203,0.044,12.05,25.104,0.0,6874.658093,1168.69,79.03,7.63,11.13,29.7,10.0
1329,6059011721,0.048,11.21,26.12,0.0,16943.21212,2883.9,30.57,5.81,8.72,55.8,8.9
1330,6019005305,0.065,15.4,38.22,0.0,2232.074117,697.88,97.59,6.37,8.48,65.8,16.6
1331,6059086306,0.046,11.21,18.31,0.0,45365.43138,1850.77,59.03,5.0,9.46,23.7,9.3
1332,6037572100,0.042,11.21,20.9,5.76,7269.608009,3044.55,93.96,8.54,10.69,4.9,13.7
1333,6085503110,0.038,10.37,32.997,0.0,204.9197522,2920.22,56.53,4.44,10.8,71.7,8.4
1334,6059074602,0.046,10.37,24.325,0.0,26865.84902,865.46,50.18,5.66,6.47,55.6,7.3
1335,6059086402,0.046,11.21,22.531,0.0,22132.7524,2235.18,64.35,5.45,10.34,40.7,12.0
1336,6047001002,0.057,12.89,12.381,12.98,6.605275644,407.7,93.6,5.2,14.07,40.6,17.7
1337,6059089001,0.046,11.21,15.88,1.16,21109.96512,1129.6,50.14,5.23,8.85,58.3,11.1
1338,6037402403,0.057,12.05,23.372,12.47,25709.36568,617.03,45.71,5.13,6.39,45.9,13.9
1339,6029001400,0.062,18.76,32.568,0.0,23.41877029,476.14,107.71,6.04,12.14,76.4,22.9
1340,6077003110,0.046,13.44,11.52,0.0,385.4223668,658.32,88.07,5.47,10.04,56.3,15.6
1341,6037407602,0.051,11.21,20.65,0.0,34374.44519,679.86,68.67,4.75,10.73,37.1,14.4
1342,6037602004,0.044,12.05,18.08,0.12,4907.106907,688.21,104.23,7.17,12.19,53.2,10.6
1343,6029003103,0.065,19.6,7.27,0.01,83.70800242,229.62,89.83,6.16,11.77,67.6,26.4
1344,6037600902,0.046,12.05,20.588,0.0,2778.803133,884.07,99.5,7.76,8.26,52.9,14.1
1345,6095250801,0.035,7.85958451,8.294,0.02,1145.113003,845.85,172.45,6.36,14.17,35.3,13.6
1346,6071003509,0.065,12.89,14.74,0.0,2155.403983,471.74,84.92,5.54,15.65,51.8,18.6
1347,6067009318,0.05,9.53630303,18.78,0.0,50.41749994,823.82,91.61,7.47,12.18,44.2,13.4
1348,6037211310,0.048,12.89,29.76,0.0,2871.550115,1643.6,40.84,6.65,4.43,75.0,14.4
1349,6037550100,0.046,12.05,25.731,0.0,5467.09977,977.79,55.35,5.41,11.8,29.2,7.9
1350,6037213201,0.048,12.89,29.76,0.0,2936.818252,1644.19,56.69,4.44,6.98,76.5,14.0
1351,6019005301,0.065,15.4,40.044,0.0,2248.470624,506.83,118.67,6.09,10.18,50.7,12.9
1352,6029004101,0.062,18.76,10.796,25.59,639.664896,266.37,46.78,5.41,11.51,50.9,10.9
1353,6019004704,0.062,15.4,35.74,0.0,2641.081091,384.85,127.86,5.73,12.6,80.5,15.1
1354,6037237102,0.046,12.47,26.33,0.0,4219.035177,4776.7,79.82,4.29,9.18,70.4,6.0
1355,6037432201,0.05,11.21,22.33,4.5,5364.460231,1016.58,38.01,5.62,6.64,51.1,13.0
1356,6037601100,0.046,12.05,38.92,0.02,3928.789079,869.69,70.97,6.54,8.87,66.3,16.1
1357,6037234600,0.046,12.05,16.12,0.0,3163.350298,881.54,114.56,6.22,8.74,50.0,18.3
1358,6067004801,0.048,9.53630303,16.197,0.0,72.55477665,716.79,70.4,6.1,9.09,58.7,15.3
1359,6047000301,0.057,12.89,11.793,5212.92,72.3609462,585.31,42.46,3.68,13.09,47.9,15.6
1360,6099003805,0.057,12.89,18.978,761.4,375.1144879,769.18,82.64,4.41,14.43,39.5,11.2
1361,6031001002,0.062,17.08,17.334,58.34,168.1756907,429.54,138.1,4.17,9.47,63.4,17.0
1362,6037218600,0.048,12.47,24.672,0.0,2299.618619,3695.3,73.2,4.76,7.49,47.4,10.1
1363,6037554204,0.044,12.05,22.786,0.0,7115.495608,787.73,79.03,6.07,11.13,60.7,14.8
1364,6087110400,0.038,5.76368635,18.475,23305.46,0.956527326,547.75,62.41,3.55,7.41,46.5,9.6
1365,6099002802,0.055,12.89,4.628,1297.56,965.4406513,246.86,34.68,5.68,10.28,49.8,24.0
1366,6037601801,0.044,12.05,38.92,15.26,4151.581962,1015.03,53.61,5.6,8.18,65.2,13.9
1367,6019006100,0.065,15.82,9.641,5153.33,998.1068986,161.65,71.04,6.48,9.43,46.0,14.9
1368,6037119340,0.057,11.21,18.43,0.0,666.3867932,1221.31,95.94,6.65,10.65,77.5,14.4
1369,6019006502,0.065,15.4,5.14,426.73,306.4272645,67.4,76.6,5.41,10.36,75.8,19.5
1370,6037106648,0.057,11.21,23.998,0.0,537.1015599,524.18,60.74,5.57,7.58,60.0,8.0
1371,6107001004,0.06,17.08,11.406,26.36,288.8306014,417.54,52.99,5.88,8.79,63.2,12.3
1372,6037600400,0.044,12.05,18.08,7.51,4845.047911,741.01,142.9,8.3,11.31,43.1,18.0
1373,6037127806,0.055,11.21,21.616,0.0,818.8582826,1780.21,44.66,5.0,7.57,65.2,14.4
1374,6001433200,0.03,8.69794377,37.463,0.0,458.7319918,2490.72,94.94,6.97,9.62,37.5,7.4
1375,6037195600,0.046,12.89,29.34,0.0,3929.25264,1169.31,55.22,4.78,7.85,39.2,12.1
1376,6037534002,0.046,12.05,25.928,0.0,8033.966018,782.18,34.13,4.65,7.1,50.2,11.6
1377,6107003200,0.062,16.66,5.491,309.13,27.81265169,350.88,47.41,4.71,9.45,79.2,12.4
1378,6037209520,0.046,12.89,60.69,0.0,4090.863996,1353.2,41.09,6.34,4.82,79.5,12.5
1379,6037269700,0.046,12.05,31.474,0.0,1730.631886,3309.84,39.79,7.01,9.55,28.3,8.3
1380,6001409300,0.03,8.69794377,29.22,0.0,493.2285444,329.65,166.1,4.52,12.82,60.6,16.1
1381,6019005403,0.065,15.4,38.65,0.0,2178.563671,557.05,93.29,6.1,7.52,80.0,18.6
1382,6065030200,0.065,12.89,20.521,0.0,1386.726238,753.77,105.67,4.22,11.96,34.7,9.4
1383,6037543322,0.042,12.05,27.151,0.0,7601.098198,511.58,84.92,9.18,8.75,20.2,16.5
1384,6053010101,0.038,5.34450672,6.238,52641.13,0.893057479,490.42,58.43,5.06,6.84,70.5,15.2
1385,6037602507,0.044,12.05,23.4,0.01,4978.574969,1017.4,67.04,8.24,9.05,53.8,11.7
1386,6047001401,0.057,12.89,21.787,0.0,11.07946065,572.37,126.53,5.23,13.7,69.7,27.1
1387,6071000605,0.06,12.89,21.77,0.0,6174.287861,507.68,50.73,5.89,12.86,48.3,6.7
1388,6037552601,0.044,11.63,29.066,0.58,5345.924504,639.03,62.88,5.22,13.42,47.8,9.9
1389,6037203900,0.046,12.89,52.128,0.0,16557.2003,1941.03,48.5,4.74,9.54,62.1,16.8
1390,6037407001,0.051,11.21,18.49,0.88,12258.19468,602.64,46.35,4.83,8.87,42.7,13.4
1391,6065044000,0.065,9.1171234,18.702,0.0,171.375625,1373.03,60.9,6.02,15.42,50.7,15.7
1392,6037190100,0.05,12.05,23.12,0.0,1942.092386,1702.51,44.72,5.71,7.22,49.4,15.4
1393,6037575103,0.042,11.21,25.99,0.02,7938.262305,1203.87,86.52,6.43,10.65,54.9,8.2
1394,6037541802,0.044,12.05,26.94,0.0,6576.854707,2926.08,45.5,5.46,8.31,59.9,13.1
1395,6037269601,0.046,12.05,27.601,0.0,1766.276979,2736.09,25.64,6.88,6.24,51.4,11.6
1396,6001401500,0.03,8.69794377,76.11,0.0,362.538479,916.65,134.76,8.14,6.61,45.0,9.7
1397,6039000503,0.06,12.47,5.215,1050.7,4731.32339,290.01,91.63,5.23,12.71,20.9,7.6
1398,6037221710,0.046,12.89,41.19,0.0,3793.547396,4143.82,58.23,4.92,8.67,57.4,10.5
1399,6029003113,0.065,19.18,31.68,0.0,56.45460191,909.71,80.51,6.12,7.86,61.6,12.5
1400,6037191110,0.05,12.89,36.19,0.0,2470.167332,1833.39,40.86,4.61,8.25,53.8,6.7
1401,6067003204,0.048,9.53630303,14.67,0.0,129.0107284,674.26,98.91,7.48,10.87,71.3,16.1
1402,6071004403,0.065,12.89,13.35,0.0,1318.088139,270.24,98.95,5.71,13.24,58.3,17.0
1403,6029005204,0.065,12.47,0.564,137.9,3.765095979,128.51,47.45,6.19,18.79,62.0,14.9
1404,6065031502,0.062,12.89,25.378,0.0,3204.040682,536.14,44.28,4.88,7.86,41.9,14.0
1405,6085504602,0.035,9.95548266,8.951,0.97,195.441068,1787.2,72.08,10.38,6.78,24.0,9.1
1406,6085503214,0.038,10.37,33.678,0.0,134.5651753,630.47,53.77,6.23,9.27,52.9,13.3
1407,6071007303,0.068,12.05,36.2,287.73,438.4790632,1248.76,36.37,5.4,5.84,63.9,6.0
1408,6037222500,0.046,12.89,26.04,0.0,3351.983041,796.94,59.18,6.26,6.84,64.6,14.0
1409,6071003612,0.065,12.89,23.342,0.0,1253.519366,1382.31,54.17,4.43,9.37,61.6,20.3
1410,6047000304,0.057,12.89,17.484,4029.76,55.73829443,598.21,43.24,4.89,13.43,47.6,14.1
1411,6107001302,0.06,17.08,8.056,310.39,185.5915839,514.77,45.85,4.86,10.46,48.2,7.1
1412,6037294410,0.042,11.21,20.01,0.0,8483.011675,1424.73,44.56,5.58,7.77,54.7,13.5
1413,6037554105,0.044,12.05,28.083,0.0,6225.582013,891.55,79.03,7.9,11.13,55.1,7.4
1414,6013366002,0.03,7.85958451,32.93,1.41,824.3530149,278.5,118.5,4.25,12.17,43.3,9.4
1415,6037407702,0.05,11.63,23.321,0.0,17466.55423,941.18,68.67,2.12,10.73,31.0,9.1
1416,6019005204,0.065,15.4,39.491,0.0,2288.036072,414.73,118.67,4.44,10.18,68.8,19.5
1417,6001403300,0.03,8.69794377,48.07,0.0,325.1623292,1600.1,162.39,5.36,6.32,40.2,8.9
1418,6037535902,0.044,12.05,18.53,0.0,6646.144138,910.07,46.23,6.06,11.83,31.5,15.4
1419,6065040303,0.062,14.15,17.116,0.0,2862.467019,1264.52,55.89,4.56,12.3,38.6,11.8
1420,6095250900,0.035,7.85958451,12.09,0.31,1752.652919,224.26,193.5,8.5,15.18,81.4,31.7
1421,6025010102,0.048,8.27876414,1.448,717.19,7.459412123,196.09,60.75,5.11,8.24,58.8,20.9
1422,6019007700,0.062,15.82,3.733,1527.67,229.7134081,119.06,63.1,5.18,12.73,64.4,14.8
1423,6059074502,0.046,10.37,21.41,0.0,33577.97631,572.52,46.96,6.13,7.75,55.8,9.2
1424,6107004101,0.065,17.08,12.01,1.83,31.10135357,342.4,58.17,5.77,11.87,75.6,13.3
1425,6101050302,0.048,8.69794377,14.73,1.14,0.441166902,360.88,40.59,5.83,12.26,69.5,20.4
1426,6071009116,0.065,7.02122524,4.462,0.0,136.1217239,370.68,106.71,9.34,17.46,86.8,33.2
1427,6067007001,0.048,9.53630303,16.572,0.0,468.1441679,1015.5,76.85,4.44,9.6,62.2,16.8
1428,6073011601,0.04,11.21,60.33,0.0,548.3468812,387.35,79.8,4.87,10.3,69.4,12.7
1429,6071001808,0.062,12.89,33.648,0.0,8209.088239,2967.96,51.6,5.12,14.93,35.3,1.6
1430,6115040100,0.048,8.69794377,11.396,148.01,0.310668489,498.66,50.08,4.7,13.87,68.9,16.9
1431,6037235201,0.046,12.05,16.12,0.0,3703.422088,946.92,110.34,7.95,8.23,48.6,19.1
1432,6047000504,0.057,12.89,8.764,1959.1,33.56232033,299.17,78.32,5.09,12.23,61.0,21.6
1433,6037601802,0.044,12.05,38.92,15.39,4443.299016,909.79,68.31,5.49,11.03,51.7,10.3
1434,6037551700,0.044,12.05,20.99,0.0,6001.020541,1482.98,53.29,5.39,9.43,39.4,9.8
1435,6075061200,0.03,8.69794377,92.89,0.0,212.0798626,388.72,135.72,6.67,9.53,45.5,15.3
1436,6037296901,0.042,11.21,51.9,0.0,4976.158743,881.31,84.98,5.25,9.68,41.3,11.6
1437,6037550800,0.046,12.05,16.41,0.0,7762.264122,1333.65,46.89,4.17,9.19,32.4,10.9
1438,6071002803,0.065,12.89,13.91,0.0,3227.733484,547.28,74.3,6.8,13.02,63.2,18.2
1439,6037500500,0.046,12.05,17.21,0.0,10397.19502,707.6,62.94,4.98,13.75,50.7,9.6
1440,6037115403,0.06,10.37,12.623,0.0,500.1576133,1377.0,44.38,5.31,8.5,54.5,10.7
1441,6099003400,0.05,11.26,1.884,464.42,20.79986535,345.37,49.05,0.93,7.27,61.8,12.0
1442,6029002813,0.065,18.76,49.67,0.0,52.27020734,916.76,82.51,5.97,11.06,63.5,14.6
1443,6037128220,0.055,11.21,25.49,0.0,1018.591607,1347.97,57.53,6.23,14.06,47.2,11.4
1444,6037139303,0.06,10.37,19.66,0.0,542.6365559,3173.11,53.51,6.83,9.31,49.4,14.9
1445,6059011403,0.046,11.21,27.239,0.0,10012.1193,703.89,44.36,5.59,7.79,47.6,11.0
1446,6031000300,0.062,16.66,1.746,293.93,126.9299444,317.12,78.78,5.96,10.74,54.3,17.0
1447,6029002700,0.065,18.76,49.86,0.0,54.22320552,1124.76,121.62,5.43,11.62,54.8,12.6
1448,6037209810,0.046,12.89,60.69,0.0,3832.558158,1163.6,56.69,5.38,6.98,78.9,12.7
1449,6037572201,0.042,11.21,27.389,0.67,8045.900116,1826.56,70.85,5.59,8.5,25.3,10.0
1450,6077004403,0.048,11.33,15.79,0.23,182.0588756,456.16,48.82,4.83,9.34,78.9,23.3
1451,6037209104,0.046,12.89,60.69,0.0,4186.05582,1228.75,44.3,4.55,4.74,79.5,10.2
1452,6081612000,0.033,9.53630303,22.274,0.0,189.1263791,1551.93,67.59,5.95,7.51,52.1,12.7
1453,6099003002,0.055,12.89,14.994,1826.34,491.9446205,819.73,42.34,4.18,10.57,58.6,23.7
1454,6025010300,0.051,8.69794377,2.546,1659.09,17.87649281,251.55,125.51,4.44,10.02,47.9,13.0
1455,6065045706,0.062,7.85958451,11.001,483.54,1.884140612,307.77,51.53,5.07,9.04,71.7,23.2
1456,6059088101,0.044,11.21,13.153,0.02,27866.66659,998.18,41.75,7.93,6.75,33.2,13.1
1457,6099001300,0.053,12.89,21.468,654.91,893.7611318,543.36,90.02,3.56,11.65,31.4,12.7
1458,6037208902,0.046,12.89,60.69,0.0,4113.449863,1065.89,41.6,6.38,5.08,84.7,5.3
1459,6037405203,0.053,11.21,23.13,0.0,10326.1748,1257.37,42.89,7.41,7.45,35.7,7.2
1460,6037208401,0.046,12.89,60.69,0.0,4078.105851,1170.33,35.35,4.95,4.67,78.5,10.2
1461,6037131701,0.06,10.37,14.028,0.0,441.7389764,898.2,75.99,7.43,11.07,52.2,11.2
1462,6037131010,0.06,10.37,12.43,0.0,480.6266742,1266.18,75.99,4.68,11.07,53.8,10.9
1463,6001402500,0.03,8.69794377,76.11,0.0,330.6953216,531.54,165.52,7.3,6.44,75.5,25.5
1464,6047002500,0.057,12.89,1.414,729.49,54.36303323,77.9,68.89,4.31,12.57,37.6,13.1
1465,6037234800,0.046,12.05,16.12,0.0,3506.611058,631.1,118.01,7.03,8.79,34.4,15.7
1466,6037221602,0.046,12.89,42.511,0.0,3651.882021,3802.46,46.78,5.16,6.8,73.1,22.5
1467,6107003700,0.065,14.57,8.809,55.35,35.98403427,344.35,58.17,5.81,11.87,66.2,13.5
1468,6019007802,0.06,13.8,3.984,4848.27,93.93692297,166.54,61.0,3.61,12.95,88.4,14.5
1469,6037106510,0.062,10.79,37.105,0.0,427.7894113,2476.29,64.44,6.02,8.17,18.7,10.2
1470,6067006201,0.051,9.53630303,16.029,0.0,154.6870816,1451.53,107.99,6.9,9.15,75.6,29.5
1471,6037124203,0.053,12.05,24.941,0.0,1315.700255,938.84,54.84,5.33,8.57,53.0,10.0
1472,6013368001,0.03,7.85958451,32.93,1.06,1110.394658,542.14,108.14,5.06,10.68,60.3,15.1
1473,6077005305,0.053,10.37,16.935,5.75,325.3182439,975.92,113.01,3.91,11.57,33.3,15.2
1474,6037104108,0.055,11.21,16.23,2.44,766.8542071,1247.07,54.52,5.65,6.04,59.1,10.5
1475,6037530901,0.046,12.89,31.02,0.0,11250.43494,776.7,53.1,4.98,10.63,54.0,9.5
1476,6037127805,0.055,11.21,18.09,0.0,716.980038,1460.13,66.68,5.08,9.69,61.3,9.4
1477,6029000507,0.062,18.76,35.716,0.0,684.8229922,1001.35,80.96,5.78,11.73,22.0,7.3
1478,6037190201,0.05,12.05,36.19,0.0,2085.240154,1956.14,45.65,6.32,7.5,63.7,7.4
1479,6065042519,0.065,12.89,11.798,0.0,653.5023367,1474.58,75.3,5.66,11.27,78.9,11.9
1480,6067006202,0.05,9.53630303,16.743,0.0,171.0849026,931.12,101.34,4.85,9.04,65.9,20.8
1481,6059087805,0.046,11.21,11.661,27.9,10487.5657,1024.08,45.43,4.85,7.64,47.4,9.6
1482,6037553100,0.044,11.63,27.542,0.0,5816.36241,1798.58,79.03,5.22,11.13,35.5,7.8
1483,6059074004,0.046,10.37,15.642,1.42,22200.0,833.51,43.67,6.61,7.24,33.6,11.3
1484,6037185202,0.046,12.89,28.12,0.0,3589.043826,792.29,69.42,4.49,7.73,43.8,10.8
1485,6071009800,0.065,7.02122524,16.958,0.0,56.20938773,1063.78,106.1,6.57,12.98,70.5,21.7
1486,6037531800,0.046,12.05,33.38,0.13,12670.38125,937.66,54.8,4.08,10.61,62.1,15.4
1487,6037301801,0.051,12.05,24.51,0.0,1985.377518,1767.74,37.44,4.59,9.28,41.1,7.9
1488,6071002105,0.065,12.89,16.074,0.37,5100.087004,656.99,50.04,3.74,12.18,39.0,13.8
1489,6107001602,0.06,16.24,6.094,4963.6,164.6020523,205.79,43.54,6.36,6.63,65.4,15.3
1490,6065040301,0.065,13.31,18.059,0.0,1879.177944,1191.25,55.89,4.15,12.3,58.6,17.0
1491,6047001503,0.057,12.89,12.699,0.0,9.803703071,152.91,87.5,6.28,13.39,78.4,16.7
1492,6037555211,0.044,11.21,12.6,0.0,5872.32994,1547.07,53.12,5.33,8.57,65.5,10.7
1493,6001410500,0.03,8.69794377,76.11,0.0,334.0836138,331.9,165.52,6.39,6.44,64.4,23.5
1494,6001432501,0.03,8.69794377,37.56,0.0,622.9494196,1756.86,75.08,4.99,9.79,32.3,7.9
1495,6111003201,0.044,9.53630303,13.245,135.86,247.5003104,650.96,116.82,5.57,15.05,69.1,14.4
1496,6037117405,0.057,11.21,19.32,0.0,621.7798935,2276.89,80.01,6.18,9.0,78.9,14.7
1497,6113010204,0.046,9.53630303,25.683,0.0,578.1384274,939.56,54.98,5.11,8.93,52.1,10.4
1498,6037106604,0.06,10.79,32.828,0.0,477.1800788,3298.56,64.44,4.38,8.17,47.0,6.5
1499,6107004500,0.065,15.02,2.181,330.73,0.749374289,116.13,47.27,5.03,7.5,65.8,12.7
1500,6037533104,0.046,12.05,23.49,0.0,6739.279687,738.52,59.19,3.9,11.02,76.9,11.5
1501,6037134520,0.057,10.37,12.223,0.0,392.4112367,1033.14,63.55,4.91,9.76,54.5,6.3
1502,6037600302,0.044,12.05,18.08,0.0,4836.563553,651.54,92.95,7.83,7.86,50.5,20.9
1503,6071006604,0.065,12.47,13.487,0.0,1174.857926,376.62,68.58,6.98,10.73,68.6,23.2
1504,6029003114,0.065,19.18,31.415,0.0,49.61441932,694.12,51.04,4.94,11.74,39.6,15.2
1505,6037531202,0.046,12.89,56.52,0.0,28686.9717,798.5,56.06,4.36,8.7,56.6,8.9
1506,6037554101,0.044,12.05,24.755,0.0,5994.5214,772.07,79.03,4.39,11.13,67.2,11.9
1507,6071001704,0.062,12.89,29.59,0.0,5868.506181,2096.44,59.19,4.61,11.17,43.9,8.0
1508,6037540101,0.044,12.05,19.303,0.0,6493.855179,693.12,44.6,5.65,8.84,42.2,7.0
1509,6037293202,0.042,11.63,19.231,0.0,7805.601485,718.41,60.73,5.44,7.28,64.8,14.6
1510,6099003908,0.057,12.89,15.54,23.95,385.9941901,437.82,52.34,6.38,11.39,66.5,8.2
1511,6053000900,0.033,5.34450672,12.42,1179.52,0.779060601,668.1,72.45,3.9,7.24,68.7,13.9
1512,6065043405,0.062,8.69794377,12.437,0.0,1940.894405,816.44,90.77,6.01,15.49,77.0,26.6
1513,6085501102,0.035,10.37,33.396,0.0,331.6999928,938.31,58.93,4.62,8.76,33.1,13.2
1514,6037208610,0.046,12.89,58.916,0.0,3292.899912,1102.76,43.41,5.22,5.84,51.5,16.5
1515,6081602300,0.03,8.69794377,31.361,0.0,144.7185963,1147.55,63.39,5.45,8.04,24.3,7.6
1516,6071000208,0.06,12.89,35.2,0.0,5636.184555,658.21,69.19,4.5,12.02,45.9,10.2
1517,6047000901,0.057,12.89,4.086,2331.82,175.0080337,179.86,55.26,3.84,8.83,45.2,9.9
1518,6037530203,0.046,12.05,33.38,0.0,10061.86632,1671.62,54.54,4.44,10.97,43.7,8.0
1519,6013358000,0.033,7.85958451,13.549,0.0,4229.358948,1307.52,128.92,7.24,10.0,30.7,16.3
1520,6037191901,0.05,12.05,26.592,0.0,2045.234897,1768.02,37.35,5.23,5.93,40.8,12.4
1521,6047000203,0.057,12.89,11.24,7100.1,276.3701394,864.13,60.06,5.29,11.89,49.5,14.5
1522,6037554405,0.044,11.63,27.975,0.0,6593.11394,2860.38,77.92,6.32,11.0,42.1,10.5
1523,6029001102,0.062,19.6,21.73,0.0,17.44272534,391.06,70.38,6.93,8.74,75.0,20.0
1524,6037197600,0.046,12.89,60.869,0.0,4766.221047,3006.04,30.09,6.22,4.44,41.2,11.6
1525,6037533106,0.046,12.05,23.49,0.0,7506.664908,924.44,59.19,3.24,11.02,67.9,8.6
1526,6037119002,0.055,11.21,19.028,0.0,745.5101229,3457.35,73.79,4.28,7.7,40.9,9.3
1527,6059011502,0.046,11.21,26.12,0.0,13424.13467,2197.66,50.57,5.15,8.78,42.0,8.7
1528,6037555102,0.044,11.21,12.603,0.0,5683.645065,501.32,68.56,6.11,10.29,52.0,10.3
1529,6071002804,0.065,12.89,13.91,0.0,3500.624106,419.91,74.3,4.78,13.02,85.2,17.8
1530,6059110603,0.046,11.21,26.351,0.0,6305.712664,1803.54,57.71,4.26,8.28,39.3,7.4
1531,6071001806,0.062,12.89,31.325,0.0,7128.265642,2561.23,51.6,4.31,14.93,35.0,7.9
1532,6071012002,0.06,6.99383387,10.244,0.0,18.37520304,434.27,220.9,7.37,20.38,42.9,13.9
1533,6013381000,0.03,8.69794377,42.966,0.0,1030.120348,785.54,147.14,7.7,10.01,48.3,7.0
1534,6037603500,0.044,12.05,23.4,0.02,5427.351198,935.23,93.59,5.56,11.42,24.1,3.3
1535,6037534403,0.046,12.05,23.1,0.0,7923.779639,1323.15,40.88,4.9,8.44,59.1,12.3
1536,6077003409,0.048,13.53,19.06,0.0,512.5787166,612.13,90.28,6.56,13.52,56.5,16.4
1537,6037576001,0.042,11.21,208.4,0.0,9180.0,699.76,83.08,6.97,9.29,21.8,4.4
1538,6007003700,0.051,9.1171234,2.693,52.08,0.058009877,344.47,89.56,8.01,16.83,62.3,23.8
1539,6067009316,0.05,9.53630303,24.74,13.49,64.86454345,470.19,79.7,5.99,10.8,42.3,12.6
1540,6073003403,0.04,11.21,31.56,0.0,304.6627733,2558.22,92.81,5.54,8.02,59.7,12.4
1541,6107003902,0.065,12.89,1.711,54.34,23.92628275,204.5,52.07,6.2,10.72,61.7,16.2
1542,6059086501,0.046,11.21,22.846,0.0,11501.68978,3334.08,49.25,4.17,7.47,45.0,7.9
1543,6037128102,0.055,11.21,19.349,0.0,940.9393146,1511.6,69.43,5.93,11.97,55.2,11.1
1544,6071000901,0.062,12.89,17.164,0.56,4061.341427,555.38,76.93,5.49,11.49,43.9,9.6
1545,6037294520,0.042,11.21,20.01,3.45,8989.695653,1099.89,70.22,4.46,10.57,48.2,4.3
1546,6059063605,0.044,10.37,16.81,0.0,6076.621251,814.14,43.69,6.1,6.66,64.1,12.9
1547,6099001200,0.053,12.89,25.26,0.0,857.4167864,401.72,74.38,4.85,10.39,47.7,14.4
