Census_Tract,Ozone,PM2_5,Diesel_PM,Pesticides,Tox_Release,Traffic
6067002200,0.046,9.53630303,28.03,0.63,333.8631661,1490.4
6037240600,0.044,12.05,24.76,0.0,5210.419634,839.59
6037123303,0.055,12.05,21.73,0.0,1072.684355,1645.29
6099002002,0.053,12.89,8.554,1741.01,889.2250655,478.8
6037540902,0.044,12.05,27.84,0.0,6863.284705,608.86
6037541200,0.044,12.05,22.33,0.0,5901.156271,738.39
6019004205,0.062,15.4,35.955,0.01,2576.183205,792.98
6037402301,0.057,12.47,27.062,0.0,8032.994817,2587.02
6037241400,0.044,12.05,27.84,0.0,5321.759165,4008.29
6071001503,0.062,12.89,38.955,0.09,5462.916776,755.39
6037603302,0.044,12.05,22.795,0.0,10118.02877,881.38
6037127605,0.057,10.79,29.829,141.14,650.5184353,1554.01
6037432700,0.05,11.21,18.913,0.04,6090.784371,1190.07
6037433902,0.048,12.05,31.483,2.65,7800.814799,832.25
6037553602,0.044,12.05,21.876,0.0,6635.74034,1542.92
6037218400,0.048,12.05,24.886,0.0,2052.329179,3633.14
6037433501,0.048,12.05,22.47,0.01,6911.857793,903.73
6037228600,0.046,12.89,39.701,0.0,4771.144203,968.03
6037570602,0.042,11.63,26.671,7.04,5525.228077,622.83
6037543201,0.042,12.05,35.92,0.05,6415.249993,586.35
6019001407,0.065,15.4,24.347,93.15,3523.154801,381.23
6037531902,0.046,12.05,33.38,0.22,11524.65405,640.12
6037232700,0.046,12.89,26.33,0.0,4034.113408,4117.61
6037291120,0.044,12.05,27.84,0.0,5867.419331,2920.44
6037531702,0.046,12.05,36.374,0.0,23114.46859,1993.72
6037542104,0.044,12.05,26.94,0.0,6485.753636,2040.3
6077003803,0.048,12.05,12.078,1756.73,962.0,854.94
6065041203,0.062,12.89,28.938,0.0,3411.316316,420.35
6037121802,0.055,12.05,21.902,0.01,1040.736461,1170.04
6037434004,0.048,12.05,26.066,22.49,10743.01172,2241.1
6037185203,0.046,12.89,28.12,0.0,3473.316871,713.11
6037532500,0.046,12.47,23.49,0.0,8398.984708,1002.5
6037407002,0.05,11.63,23.17,0.09,9781.973311,1397.37
6037239802,0.046,12.05,24.76,0.0,5199.342127,1077.4
6037228210,0.046,12.89,41.55,0.0,5235.305622,619.47
6047001302,0.057,12.89,24.02,0.0,12.35436638,846.59
6037575402,0.042,11.21,29.12,1.61,11328.39619,808.09
6037231710,0.046,12.89,41.19,0.0,3723.277322,1203.65
6065042010,0.065,12.89,10.97,0.8,473.7723745,1407.05
6037405102,0.053,11.21,23.13,0.0,8465.142817,461.13
6037203600,0.046,12.89,58.599,0.0,7766.805858,3780.59
6037570204,0.042,12.05,21.73,0.66,6767.326589,861.93
6065040201,0.065,13.31,17.708,0.0,2089.20258,1532.37
6037104822,0.055,11.21,21.013,0.0,778.1782517,3325.07
6077005127,0.048,12.05,20.77,28.25,1158.340766,1415.11
6037124104,0.055,12.05,28.49,0.0,1248.608608,1196.87
6037302503,0.051,12.05,23.181,0.0,2275.044577,718.53
6059110500,0.046,11.21,30.906,0.0,6026.115714,1523.49
6071002401,0.065,12.89,22.087,0.0,4448.070489,618.58
6037408401,0.048,12.05,21.049,0.0,20380.84956,2728.93
6019003807,0.062,15.4,30.95,37.49,3182.229374,251.31
6071004604,0.068,12.05,32.746,0.0,1110.720656,1017.86
6065041101,0.062,13.31,13.532,0.0,3422.941415,673.68
6019006900,0.065,15.82,6.645,4405.11,1624.201903,152.69
6037310501,0.055,12.05,40.661,0.0,1377.935795,1483.04
6037237101,0.046,12.47,26.33,0.0,4020.143084,1036.75
6071000303,0.06,12.89,29.02,0.16,6624.60376,329.16
6077005110,0.051,12.89,19.165,2659.64,1490.0,1167.19
6037204410,0.046,12.89,62.68,0.0,8357.955815,2970.76
6077005122,0.051,12.05,15.329,3907.4,841.5000547,1017.43
6059011601,0.046,11.21,28.3,0.0,8811.462396,3431.09
6037534406,0.046,12.05,22.494,0.0,8683.568326,2122.15
6037237300,0.046,12.05,16.12,0.0,3802.301567,1061.24
6037207301,0.046,12.89,61.318,0.0,5508.80955,656.58
6037531901,0.046,12.05,33.38,0.62,13267.37501,861.67
6037192620,0.048,12.89,35.009,0.0,2862.271311,2480.73
6077001700,0.046,13.61,17.206,1.1,462.6008039,963.76
6071005300,0.068,12.05,32.75,0.0,973.541941,809.41
6037199201,0.046,12.89,28.12,0.0,4580.269566,1000.19
6037433504,0.048,12.05,22.47,0.05,7083.832065,992.82
6019006201,0.065,15.82,5.86,544.29,744.8800661,121.62
6037531101,0.046,12.89,43.191,0.0,16396.15643,2259.7
6037602105,0.044,12.05,30.76,0.01,5054.429134,998.5
6071001001,0.062,12.89,36.362,0.0,5158.434357,2640.08
6001409200,0.03,8.69794377,31.079,0.0,665.6941786,4291.67
6037572900,0.042,11.21,29.193,0.0,20253.16653,1559.97
6037208402,0.046,12.89,60.69,0.0,4228.049911,2676.43
6019002100,0.062,15.4,40.715,0.0,3618.758301,341.14
6037132102,0.057,10.37,31.67,0.0,607.511057,1031.55
6037402902,0.057,12.89,22.76,0.0,8077.826564,1207.44
6019001900,0.062,15.4,9.244,2721.81,3067.639412,140.41
6077002100,0.046,13.25,18.437,12.83,626.7388871,911.77
6047000201,0.057,12.89,6.024,6879.98,282.9364476,447.08
6047002100,0.046,11.96,3.894,213.29,0.706640699,465.98
6037127102,0.055,11.21,18.09,0.0,857.8458336,1360.24
6113010203,0.046,9.1171234,25.07,3.42,184.5483175,1159.41
6037532605,0.046,12.05,23.49,0.0,7231.264699,751.53
6037232400,0.046,12.47,17.516,0.0,3354.530541,947.94
6071001809,0.062,13.31,33.739,0.0,7274.300232,2082.34
6077005129,0.05,12.05,20.77,0.34,1224.367185,923.49
6019002300,0.062,15.4,54.06,0.0,3480.087623,675.21
6037408139,0.051,11.21,25.22,0.0,12588.58563,742.36
6047000902,0.057,12.89,15.124,2900.2,10.17310556,740.84
6037187200,0.048,12.89,28.398,0.0,3287.600497,2810.36
6037209200,0.046,12.89,60.69,0.0,4761.454509,2599.91
6067004502,0.048,9.53630303,13.984,0.0,195.7124882,1594.61
6065042507,0.065,12.89,12.721,0.0,489.9228989,393.35
6071007107,0.065,12.89,16.884,0.0,765.8876654,1914.41
6037302002,0.051,12.05,24.143,0.0,2063.764553,918.21
6037535901,0.044,12.05,18.53,0.0,6905.956713,967.35
6037575101,0.042,11.21,25.99,0.04,7988.107289,1159.87
6037228220,0.046,12.89,42.271,0.0,5380.115432,774.88
6037536200,0.044,12.05,23.283,0.0,6696.758551,1659.89
6037121010,0.055,11.63,22.264,0.01,985.7614689,2253.97
6037221401,0.046,12.89,26.04,0.0,2848.803774,3298.49
6077002800,0.048,12.85,19.108,11.42,1490.789481,612.79
6037601700,0.044,12.05,38.92,15.45,4611.891117,2630.69
6047001502,0.057,12.89,23.293,0.03,10.92314506,494.57
6071004700,0.065,12.05,34.534,0.0,1122.324132,1217.04
6019004701,0.062,15.4,35.74,0.0,2571.272163,526.12
6037204420,0.046,12.89,62.68,0.0,8952.240069,833.96
6037123410,0.055,11.21,20.476,0.0,1044.906392,1656.55
6037294810,0.042,11.21,49.537,0.0,7865.172554,802.19
6037433700,0.048,12.05,22.47,0.0,8208.604792,2338.65
6037552400,0.046,11.63,29.85,0.0,5540.836997,1539.28
6037121210,0.055,11.63,23.31,0.0,937.4408349,2669.96
6047001602,0.057,12.89,12.162,41.37,12.26066555,409.64
6037302301,0.051,12.05,24.86,0.0,2631.26875,887.36
6071001104,0.062,12.89,37.47,0.0,4871.082865,2450.67
6039000900,0.062,12.05,16.827,22.92,3698.451037,538.63
6037540300,0.044,12.05,25.034,0.0,6104.631607,1994.94
6037404600,0.053,11.21,20.236,4.62,7520.213501,1668.78
6077002503,0.048,11.63,23.651,28.36,1146.045679,1508.29
6071009400,0.06,7.02122524,17.148,14.9,17.21142318,450.83
6037602802,0.044,12.05,25.38,0.0,5001.477559,697.49
6037533501,0.046,12.05,23.1,0.0,10331.19308,1361.8
6029001600,0.065,18.76,45.865,0.0,78.88451339,468.55
6037575300,0.042,11.21,29.12,0.62,10236.91695,946.81
6059089003,0.046,11.21,15.88,0.04,27949.21931,1965.15
6037190520,0.05,12.89,36.19,0.0,2494.059065,1296.18
6019002501,0.065,15.4,43.59,0.0,2384.488491,475.22
6037242000,0.044,12.05,25.04,0.0,5564.571108,884.23
6071001308,0.062,12.89,40.55,0.32,5411.682274,2934.08
6071004101,0.068,12.89,24.593,0.0,3404.776234,742.15
6037296220,0.042,11.21,51.9,0.0,5925.161914,468.99
6037602700,0.044,12.05,22.452,0.0,4956.962278,2178.33
6037294820,0.042,11.21,47.38,0.0,8010.09087,700.69
6037531102,0.046,12.89,39.645,0.0,16431.36199,2141.1
6071001101,0.062,12.89,37.47,0.04,5249.011108,578.31
6037228420,0.046,12.89,41.19,0.0,4270.881874,872.13
6037127210,0.055,11.21,18.091,0.0,682.0256994,1081.85
6037531503,0.046,12.47,56.52,0.0,21752.18331,2552.28
6099001603,0.053,12.89,6.951,223.07,546.8145634,502.44
6037195720,0.046,12.89,49.624,0.0,4164.941063,2842.99
6107000501,0.065,15.82,10.39,41.72,540.3669687,443.62
6037603005,0.044,12.05,23.4,0.12,5967.29901,1106.95
6037201402,0.046,12.47,26.952,0.0,6088.966213,753.96
6065041001,0.062,13.31,8.984,0.0,3399.836926,996.94
6019008301,0.057,12.05,3.705,1246.07,1030.418347,353.83
6037190802,0.05,12.47,36.19,0.0,2116.77384,1747.69
6071004202,0.065,12.05,30.512,0.0,1329.052127,524.25
6037540502,0.044,12.05,20.482,0.0,6042.416614,752.77
6037570404,0.042,12.05,29.03,0.0,6271.283287,3045.76
6037236100,0.046,12.47,25.192,0.1,2410.975663,968.48
6037407701,0.05,11.21,25.22,0.0,13305.5889,782.78
6013365002,0.03,7.85958451,29.382,0.22,952.4543027,302.07
6037531502,0.046,12.05,56.52,0.0,31073.52503,2294.54
6037433304,0.05,11.21,18.176,0.0,6492.760615,1737.96
6077002202,0.046,13.25,21.624,10.22,708.7493146,313.13
6071006401,0.065,12.05,22.158,0.0,678.285355,594.31
6037291110,0.044,12.05,27.84,0.0,5246.261852,3309.97
6037434003,0.048,12.05,32.03,57.05,8811.809042,961.83
6037206031,0.046,12.89,50.624,0.0,8251.098996,1997.59
6037533300,0.046,12.47,23.1,0.0,12075.93933,1387.79
6037240700,0.044,12.05,24.769,0.0,5350.482439,896.04
6037199900,0.046,12.89,61.59,0.0,5803.257875,1956.03
6037535702,0.044,12.05,19.522,0.0,6848.747294,914.59
6099002702,0.053,12.89,20.967,0.0,803.5692311,614.85
6067006900,0.048,9.53630303,16.619,0.0,482.0332839,525.29
6037575803,0.042,11.21,158.534,2.76,11898.48292,634.61
6037123301,0.055,12.05,21.73,0.0,1107.129685,1730.27
6037302504,0.051,12.05,23.618,0.0,2336.941998,733.22
6085503105,0.038,10.37,34.565,0.0,194.9270403,1775.83
6037533703,0.046,12.05,23.1,0.0,12725.94248,2516.01
6037209402,0.046,12.89,60.69,0.0,3974.757853,1102.97
6037502802,0.046,12.05,20.49,0.0,5721.321765,711.31
6037228310,0.046,12.89,41.19,0.0,4736.22953,709.73
6037296600,0.042,11.21,51.9,0.0,5497.864932,1003.54
6037231400,0.046,12.89,26.04,0.0,3184.788584,909.79
6037402102,0.06,12.47,27.67,0.0,5950.160902,1304.06
6013377000,0.03,8.27876414,45.335,0.0,1617.996373,231.8
6037570501,0.042,11.63,29.03,22.29,5972.480725,555.96
6037402101,0.06,12.89,27.67,0.0,5720.216568,1864.69
6037311801,0.055,12.47,28.51,0.0,1822.700635,2200.01
6037195710,0.046,12.89,43.325,0.0,3986.885582,2384.59
6037433305,0.05,11.21,20.247,0.0,6739.429132,2504.68
6037603704,0.044,12.05,23.4,84.24,5217.833536,1068.79
6037602508,0.044,12.05,23.844,0.02,4956.70266,1466.66
6037534001,0.046,12.05,25.836,3.47,8299.241212,575.7
6037241300,0.044,12.05,27.84,0.0,5143.426918,4220.05
6037573300,0.042,11.21,28.552,0.0,8524.778951,1365.15
6071009117,0.065,6.18286598,0.788,0.18,89.08516954,210.1
6037121801,0.055,12.05,21.73,0.01,1077.316107,943.61
6099000602,0.053,12.89,19.432,60.07,819.8094659,1004.06
6037232110,0.046,12.89,29.327,0.0,3849.885533,1052.11
6047002401,0.055,12.89,4.034,394.22,107.3156971,256.89
6099000510,0.053,12.89,16.067,11953.7,7690.366945,969.91
6037570603,0.042,11.21,21.73,0.37,5509.618526,659.54
6065046500,0.065,12.89,25.211,5.99,924.3887826,1334.18
6037302202,0.051,12.05,23.502,0.0,2250.661223,880.33
6037404801,0.051,11.21,22.653,1.42,9148.555734,465.63
6037551800,0.044,12.05,23.778,14.75,5646.305104,2171.23
6037224420,0.046,12.89,41.19,0.0,4176.200329,3929.78
6037535102,0.044,12.05,24.998,0.0,5530.703087,1049.31
6037502004,0.046,12.05,19.244,0.0,6821.425904,577.82
6037231100,0.046,12.89,41.19,0.0,4129.700036,2942.09
6037197500,0.046,12.89,50.464,0.0,4457.592208,2609.04
6065042902,0.062,12.05,2.063,7.93,470.1526335,357.82
6037533701,0.046,12.05,23.1,0.0,16583.15062,1274.35
6037576301,0.042,11.21,146.399,2.37,10441.30484,638.29
6019002905,0.065,15.4,36.398,0.0,2359.874864,770.47
6037218210,0.048,12.47,29.316,0.0,2297.996303,1188.75
6029001902,0.065,18.76,49.86,0.0,67.18510788,752.33
6037204200,0.046,12.89,39.817,0.0,9374.53644,872.04
6037237201,0.046,12.47,17.751,0.0,3834.968692,1163.91
6037530602,0.048,12.47,31.02,0.0,9310.540641,1663.49
6037502100,0.046,12.05,19.76,0.0,7967.333754,557.23
6037533402,0.046,12.05,23.1,0.0,14098.36724,1312.06
6037405101,0.053,11.21,23.13,0.0,8004.046355,512.21
6037301502,0.055,12.05,26.101,0.0,1796.784405,483.71
6025012200,0.053,13.31,7.239,112.56,448.0826371,2177.84
6071002402,0.065,12.89,22.226,0.0,4093.03763,598.11
6037219010,0.046,12.89,26.04,0.0,2647.358514,1154.32
6029004402,0.062,18.76,8.32,560.01,477.0535423,216.47
6065042901,0.062,12.05,6.189,0.0,285.3175807,388.52
6037576302,0.042,11.21,150.675,0.0,9687.783493,816.87
6037552302,0.046,11.63,29.85,0.0,5287.985171,1274.82
6037542000,0.044,12.05,26.94,0.0,6103.335972,699.89
6037207103,0.046,12.89,62.68,0.0,5407.068957,1278.38
6037231500,0.046,12.89,26.04,0.0,3269.695298,1027.53
6037575901,0.042,11.21,208.4,1.48,11002.32991,728.75
6037190901,0.05,12.89,36.19,0.0,2365.764129,2658.16
6099003803,0.057,12.89,15.433,3.33,392.6830175,437.28
6037121101,0.055,12.05,20.404,0.0,1090.718405,1871.37
6059086802,0.046,11.21,13.493,1.5,7588.437344,2664.57
6037191620,0.048,12.89,36.19,0.0,2544.907871,3483.35
6037124204,0.053,12.05,24.897,0.0,1333.000289,1026.28
6037228500,0.046,12.89,39.146,0.0,4412.409337,935.3
6037533702,0.046,12.05,23.1,0.0,12872.61804,1084.78
6037231600,0.046,12.89,31.453,0.0,3552.172042,1146.24
6037201700,0.048,12.47,27.773,0.0,7036.432703,1116.59
6047001601,0.057,12.89,13.306,0.0,11.23637545,578.64
6019006602,0.065,16.24,8.675,324.36,773.2867443,208.21
6071001812,0.062,12.89,29.59,0.24,6138.349337,472.67
6037211122,0.048,12.89,57.315,0.0,3050.0,1587.57
6037407200,0.05,11.63,19.116,0.0,92983.84791,671.08
6029003000,0.065,19.18,21.122,0.0,50.83685853,325.17
6037543306,0.042,11.63,26.615,0.08,8580.609038,1985.15
6037211320,0.048,12.89,44.73,0.0,3018.302659,1799.44
6037218300,0.048,12.05,28.614,0.0,2109.275307,1005.28
6037301701,0.053,12.05,24.51,0.0,1979.32616,1708.17
6107004200,0.062,17.08,4.602,494.24,21.77456505,267.75
6037600502,0.044,12.05,22.672,6.03,4914.436252,2786.31
6099000805,0.053,12.89,23.412,17.35,1033.864731,733.02
6107000302,0.062,16.24,6.435,2659.32,391.335774,613.57
6037531000,0.046,12.89,32.415,0.0,13953.92261,2364.13
6059087405,0.046,11.21,19.021,0.0,17774.34742,2542.59
6037296500,0.042,11.21,50.421,0.0,6158.941296,988.75
6001407300,0.03,8.69794377,38.354,0.0,364.462799,1406.6
6037432601,0.05,11.21,15.93,0.23,6215.432884,689.84
6059001202,0.046,11.21,20.252,0.0,7355.067918,852.94
6077000402,0.046,13.53,17.533,0.0,545.7841387,445.93
6037534501,0.046,12.05,23.066,0.0,7350.123262,883.21
6067004501,0.048,9.53630303,16.53,0.0,206.47791,1373.66
6037540203,0.044,12.05,21.757,0.0,6249.390248,2361.42
6059074003,0.046,10.37,19.899,0.66,47387.42216,2479.11
6037533403,0.046,12.05,23.1,0.0,18489.55554,1270.19
6037199400,0.046,12.89,27.3,0.0,3911.520475,1604.02
6037433200,0.05,11.63,21.275,0.03,6501.865424,1571.59
6037542900,0.044,12.05,26.933,1.31,6143.254003,488.07
6067005002,0.048,9.53630303,16.48,0.0,52.5744868,1693.74
6037402405,0.057,12.05,26.91,0.0,9419.741007,2604.78
6037541300,0.044,12.05,18.7,0.0,5838.502156,523.82
6037573003,0.042,11.21,29.12,0.0,15151.88294,1062.94
6037228410,0.046,12.89,41.19,0.0,4431.494145,769.49
6071001307,0.062,12.89,40.55,0.01,4985.613105,591.77
6059086502,0.046,11.21,23.693,0.0,12695.20123,3683.34
6019005202,0.065,15.4,38.22,0.0,2609.308419,587.03
6037535607,0.044,12.05,25.04,0.0,6125.725306,1066.23
6047002000,0.053,13.66,3.142,389.88,5.348715803,254.66
6071004302,0.065,12.47,20.448,0.0,1416.515139,450.79
6037191720,0.05,12.89,36.19,0.0,2404.445894,1653.15
6037186403,0.048,12.47,23.82,0.0,2849.615417,1769.79
6037132101,0.057,10.37,29.62,171.32,625.8825923,1316.67
6037540501,0.044,12.05,20.536,0.0,6045.722146,2648.62
6065045303,0.062,8.27876414,26.03,0.81,0.33735834,505.07
6067007301,0.051,9.53630303,11.704,0.0,101.1263656,668.19
6037240800,0.044,12.05,24.768,0.0,5367.470958,841.47
6065042620,0.065,12.47,12.988,39.62,402.2956005,955.88
6037222002,0.046,12.89,26.04,0.0,3113.327099,852.2
6037204300,0.046,12.89,49.579,0.0,10884.76572,893.97
6067004702,0.048,9.53630303,15.1,0.0,122.8646038,2504.03
6037209102,0.046,12.89,60.69,0.0,4354.647985,1052.29
6037124201,0.055,12.05,30.085,0.0,1297.172598,1064.59
6037301702,0.051,12.05,24.541,0.0,2130.340721,2109.68
6037191201,0.05,12.89,35.067,0.0,2624.379376,1160.21
6037199800,0.046,12.89,58.853,0.0,5138.515605,1698.67
6037240010,0.044,12.05,24.76,0.0,5242.087809,1055.97
6025011500,0.055,7.85958451,11.26,13.88,127.8756537,645.72
6037533804,0.046,12.05,23.1,0.0,10011.78363,1368.5
6037543903,0.042,11.63,25.319,0.01,8128.233801,2135.4
6037433306,0.05,11.21,18.934,0.0,6847.281218,1787.1
6037602103,0.044,12.05,32.961,3.27,4770.285019,1758.15
6071000201,0.06,12.89,35.2,0.0,5144.429987,3080.73
6037197700,0.046,12.89,62.522,0.0,5006.82301,1739.97
6037553902,0.044,12.05,21.726,0.0,10607.90519,537.86
6037310703,0.055,12.05,28.51,0.0,1750.57988,1711.15
6037240020,0.044,12.05,24.76,0.0,5241.460893,774.23
6037502700,0.046,12.05,23.771,0.0,6659.489411,1463.93
6019002903,0.065,15.4,31.927,0.0,2871.650131,533.45
6037219020,0.046,12.89,26.04,0.0,2641.519435,1117.52
6065041704,0.06,12.89,41.007,0.0,5165.229775,1789.96
6037125320,0.053,12.05,24.89,0.0,1376.794983,898.76
6037602104,0.044,12.05,32.138,1.74,4840.719392,2036.88
6019003003,0.065,15.4,25.432,0.04,2407.25441,467.89
6067006400,0.05,9.53630303,14.54,0.0,132.2824528,1092.47
6075023103,0.03,8.69794377,92.89,0.0,217.4312192,270.12
6037540102,0.044,12.05,25.694,0.0,6345.32987,2548.35
6037573202,0.042,11.21,29.12,0.0,9823.735417,898.05
6037575201,0.042,11.21,29.12,0.0,8988.901906,1185.08
6037554301,0.044,12.05,21.72,0.0,8843.82517,2023.75
6037231900,0.046,12.89,30.191,0.0,4114.839177,4034.52
6037532604,0.046,12.05,23.49,0.0,6901.443132,1015.74
6037127920,0.055,11.21,18.09,0.0,952.7281024,1420.15
6037553504,0.044,12.05,20.99,0.0,6134.837761,1336.16
6037533201,0.046,12.05,23.293,0.0,8829.445327,995.91
6001409500,0.03,8.69794377,35.085,0.0,532.0881749,346.51
6071000825,0.062,12.89,36.129,0.0,4713.945829,2499.76
6019006501,0.065,14.99,5.621,1340.3,454.8930006,118.73
6073003603,0.038,11.21,60.33,0.0,684.9479261,1564.45
6037127103,0.055,11.21,18.09,0.0,949.0300447,1504.48
6071006301,0.065,12.05,18.048,0.07,769.9624743,849.49
6037502200,0.046,12.05,20.082,0.0,8386.788734,2096.59
6037120030,0.055,11.21,18.09,0.0,687.0077458,1318.46
6019001600,0.065,15.82,15.878,2052.69,4698.841449,134.68
6071001310,0.062,12.89,37.48,0.0,4989.35523,3730.6
6037240402,0.044,12.05,24.76,0.0,4952.718464,3192.08
6019007004,0.065,16.24,13.935,1588.29,1039.556355,142.84
6037224600,0.046,12.89,41.19,0.0,4391.771555,2740.39
6037575902,0.042,11.21,208.4,1.7,10609.01755,461.27
6071009500,0.06,7.02122524,23.168,11.75,17.52571079,765.26
6065048800,0.065,12.89,14.1,0.0,449.1509515,421.92
6071007603,0.068,12.05,18.677,0.0,492.2275743,438.17
6037191120,0.05,12.89,36.19,0.0,2519.265955,2598.65
6113010102,0.048,8.69794377,6.28,349.0,124.6137699,330.32
6065031601,0.062,12.89,29.86,0.39,3433.760931,1769.12
6037125310,0.053,12.05,24.89,0.0,1393.335306,903.25
6107004102,0.065,17.5,12.01,58.27,33.50356626,312.82
6047000505,0.057,12.89,8.485,7137.96,31.73491213,489.34
6037542103,0.044,12.05,26.94,0.0,6291.480856,699.0
6037240300,0.046,12.05,24.76,0.0,4701.857737,3671.22
6071000203,0.06,12.89,35.2,0.0,5600.432223,2883.28
6037218120,0.048,12.89,29.76,0.0,2670.790248,1110.03
6037220000,0.046,12.47,25.179,0.0,2353.239831,1660.59
6037482402,0.048,12.05,23.607,0.0,7338.022579,1101.24
6037104810,0.055,11.21,23.31,0.0,853.0604581,650.64
6077000500,0.046,13.53,17.499,0.0,541.9666283,543.61
6037201501,0.048,12.05,13.323,0.0,4980.47121,712.6
6065040501,0.062,14.15,13.641,0.28,4123.056514,750.75
6067007413,0.051,9.53630303,17.841,0.0,114.7916449,1989.3
6099002504,0.053,12.89,16.333,11.6,708.3769016,1457.15
6019003202,0.065,15.4,36.6,0.0,2481.689493,684.39
6071007305,0.068,12.05,36.2,114.33,410.6272447,889.51
6037224200,0.046,12.89,60.116,0.0,4211.395744,4017.01
6037228320,0.046,12.89,41.19,0.0,4612.285558,853.4
6107000900,0.06,15.82,6.412,532.78,360.1458337,462.34
6037573002,0.042,11.21,29.12,0.0,11638.86649,768.58
6037294610,0.042,11.21,30.874,2.76,9448.877769,1073.7
6037311802,0.055,12.05,28.51,0.0,1763.193105,2068.8
6067001101,0.046,9.53630303,29.464,0.0,2767.851131,402.66
6029004102,0.062,18.76,10.37,87.73,678.4146925,257.82
6037402904,0.057,12.89,22.765,0.0,7501.294377,1735.32
6037128400,0.055,11.21,25.518,0.0,1013.990516,2326.35
6073004000,0.038,11.21,69.876,0.0,482.0,700.83
6059001304,0.046,11.21,15.855,0.0,7590.771147,877.7
6037531701,0.046,12.05,33.38,0.0,16366.26736,1108.16
6037542105,0.044,12.05,27.293,0.0,6258.509282,694.46
6037408501,0.05,12.05,22.46,0.0,10178.14195,2289.23
6019003701,0.062,15.4,38.25,0.0,2936.319543,476.94
6077005109,0.051,12.89,17.96,64.27,1437.401351,499.41
6037600303,0.044,12.05,21.822,0.0,4845.467716,693.4
6037210010,0.046,12.89,60.69,0.0,4296.460671,3175.88
6037232800,0.046,12.89,26.33,0.0,4281.334319,4155.88
6037601501,0.044,12.05,38.92,5.69,3371.015695,2460.31
6037122120,0.055,12.05,39.66,0.0,1167.669244,1210.81
6085512602,0.04,6.60204561,9.883,6855.84,11.8707753,550.78
6019001411,0.065,15.4,25.406,15.6,2108.868367,395.25
6099002503,0.055,12.89,19.109,26.34,644.9443409,1424.85
6037192610,0.048,12.89,34.875,0.0,2795.575355,3341.84
6037433401,0.048,12.05,22.47,0.0,7190.658233,769.37
6037600304,0.044,12.05,24.76,0.0,4888.735484,759.37
6065042300,0.065,12.89,20.659,0.0,749.5466217,1135.86
6037601402,0.046,12.05,38.92,0.0,2967.028739,3193.46
6037575102,0.042,11.21,25.99,0.0,8108.779158,1015.11
6065042510,0.065,12.89,14.981,0.0,590.8455368,648.62
6111002905,0.044,9.53630303,9.781,39872.76,140.5730538,570.89
6037191500,0.048,12.89,35.809,0.0,2745.189141,2225.32
6099000301,0.053,12.89,11.106,25.31,3654.668697,482.57
6047002302,0.053,12.89,6.1,86.22,1.108108795,369.45
6037123103,0.055,12.05,40.993,0.0,1311.190262,983.7
6037405201,0.053,11.21,23.13,0.0,8989.493898,460.09
6037232200,0.046,12.89,24.522,0.0,3575.94247,995.95
6107004300,0.062,16.78,3.739,967.44,35.08225854,254.67
6037408630,0.05,12.05,22.46,0.0,9930.235861,2739.52
6067000600,0.046,9.53630303,17.612,0.0,2493.948577,400.29
