Census_Tract,Total_Population,ZIP,Longitude,Latitude
6013313102,3984,94565,-121.8644952,38.0040446
6071004601,7032,92407,-117.3292141,34.1673473
6077001400,4425,95204,-121.299006,37.9853105
6013309000,2771,94565,-121.8641513,38.0392742
6081602100,3615,94080,-122.4064157,37.6618027
6085501501,4278,95116,-121.8583166,37.3417324
6071000821,3478,91786,-117.6910613,34.1007304
6037120105,2812,91402,-118.4488025,34.2340798
6073002502,6264,92105,-117.1080241,32.7281564
6071004401,4383,92376,-117.3529084,34.0941764
6059087401,3954,92805,-117.914757,33.8282532
6001401600,2163,94607,-122.2814825,37.8173716
6067009006,4940,95827,-121.321468,38.5733375
6099000404,5564,95356,-120.9854187,37.6999879
6067005102,4481,95828,-121.3831371,38.4891675
6071010802,5338,92407,-117.3520808,34.2700821
6029004701,8868,93250,-119.2425798,35.6738272
6077005132,3257,95337,-121.228666,37.7934323
6077003305,3704,95207,-121.3072654,38.0019053
6071001707,5966,91762,-117.6602067,34.0453895
6065042518,3670,92553,-117.2218309,33.9118904
6037554600,4374,90650,-118.0892922,33.8836452
6059099904,6352,92683,-118.0028957,33.7664264
6073003404,4634,92102,-117.0939094,32.7139554
6029003115,5482,93304,-119.0269531,35.3035415
6037552700,6985,90650,-118.0732039,33.8985899
6047000401,1834,95374,-120.8828702,37.3402713
6037294301,2448,90744,-118.2795526,33.7946618
6065042007,4339,92570,-117.409206,33.7812173
6071000403,4678,91710,-117.7129533,34.0393978
6037195803,2603,90026,-118.2769285,34.0818094
6013313101,7251,94565,-121.8828347,38.00648
6071001311,3236,91730,-117.5989117,34.0855935
6047002600,5319,95341,-120.4047796,37.2895999
6037238400,4497,90047,-118.3089917,33.9563491
6037501002,4861,90606,-118.0620458,33.9822771
6071012700,4052,91761,-117.5557735,34.0490461
6037404803,1741,91706,-117.9659888,34.0671875
6037119320,4694,91402,-118.4547256,34.2369427
6065041004,4590,92505,-117.4977413,33.9589888
6107002304,1740,93274,-119.3385748,36.2117012
6037234000,5335,90008,-118.3214867,34.0120868
6037534802,2875,90255,-118.2216728,33.971185
6037530006,3963,90640,-118.1126395,34.020019
6037530204,3682,90640,-118.1283266,34.0190693
6065043507,6700,92543,-116.9725527,33.7681153
6001425104,3175,94608,-122.2833798,37.8326526
6037134800,5949,91306,-118.5715501,34.1955756
6107000600,6200,93615,-119.259301,36.4957832
6037115302,4351,91324,-118.5503049,34.2259651
6037104203,5210,91331,-118.4115543,34.2790581
6037134001,3765,91303,-118.5917267,34.2029146
6077004902,6106,95320,-121.036072,37.8408351
6099002902,7609,95326,-120.8727904,37.6029399
6059086701,8876,92801,-117.9566062,33.8509554
6059087504,7141,92802,-117.9020305,33.79754
6019004505,4866,93710,-119.7903644,36.8157101
6037500300,2903,90601,-118.039504,34.0142722
6025010500,6593,92227,-115.544002,32.9875564
6071010300,3846,92309,-115.8769708,35.143329
6019003803,8153,93723,-119.9090383,36.7715459
6099001002,3153,95350,-120.9783229,37.6547424
6031000500,5476,93230,-119.7178905,36.3278538
6031001402,2384,93212,-119.5600632,36.0990535
6037127300,4460,91406,-118.4697535,34.2084003
6037552002,3721,90650,-118.0876278,33.9131184
6065041102,4185,92505,-117.4871242,33.9403266
6065048902,5957,92551,-117.2217753,33.8974314
6059001802,7154,92833,-117.9720126,33.8629545
6037187101,3235,90039,-118.2602407,34.1160806
6037408623,3023,91745,-117.9376426,33.9952944
6099000801,6216,95350,-121.0032806,37.6798075
6037127603,2938,91406,-118.4800026,34.1957245
6037432401,3789,91731,-118.0220588,34.0905474
6037302102,6439,91205,-118.2363625,34.1347576
6037531603,3568,90022,-118.1615136,34.0298023
6037212701,2430,90019,-118.3193139,34.0543037
6037482401,3761,91770,-118.0863199,34.0674668
6019005409,3560,93710,-119.7632087,36.8194482
6037213100,2721,90019,-118.3126928,34.0506364
6001407400,3954,94601,-122.2067479,37.7710407
6037134710,5287,91306,-118.5779426,34.2023735
6019001413,4605,93727,-119.6662713,36.721296
6085505202,5867,95050,-121.960583,37.3702343
6037213402,4645,90006,-118.2878882,34.0498405
6075023300,2624,94124,-122.3977689,37.7254139
6059076204,4492,92867,-117.8611662,33.812775
6037123800,5531,91606,-118.4014361,34.1797368
6029005103,2564,93308,-118.9832964,35.484358
6037601202,4115,90301,-118.3569389,33.9490727
6073010009,6693,92173,-117.0528794,32.5473763
6037133100,5446,91335,-118.5442623,34.1852284
6059074901,9170,92703,-117.878908,33.7432715
6059075201,5822,92703,-117.9006509,33.752863
6065041407,5830,92505,-117.4726363,33.9110608
6107001003,19732,93291,-119.3547493,36.3512901
6071006603,4958,92324,-117.3367238,34.0821073
6037134305,3847,91304,-118.6016952,34.217634
6037234200,2376,90018,-118.3311523,34.0164074
6071002901,4446,92335,-117.4303742,34.1048553
6071000823,6658,91786,-117.6718364,34.1008082
6065045707,6397,92236,-116.1857289,33.6810687
6019007400,3548,93242,-119.7117317,36.4550589
6099002605,3855,95307,-120.942101,37.6018684
6037277400,1533,90045,-118.3743486,33.9490354
6047000303,2158,95334,-120.7492817,37.3413009
6099003202,16007,95363,-121.1449685,37.4647933
6071010025,7405,92395,-117.3247037,34.4831244
6077004308,3870,95240,-121.2760564,38.1085229
6037195903,2216,90026,-118.2824401,34.0808128
6037408133,5739,91792,-117.9093406,34.0241796
6077005206,16787,95304,-121.4950941,37.7740044
6037554801,3366,90701,-118.0832638,33.8768314
6037211420,3859,90004,-118.3029424,34.0726364
6059099402,8090,92647,-117.9977976,33.7083364
6037294200,4951,90744,-118.2693892,33.7948377
6037900300,4514,93535,-118.0881554,34.7401046
6037191302,2422,90027,-118.2884036,34.0962277
6065040405,5353,92509,-117.4673294,33.9886544
6037543321,5418,90747,-118.25076,33.8656664
6037540202,6845,90262,-118.2061463,33.9338474
6037432402,6310,91731,-118.0271968,34.0848582
6067009601,6621,95832,-121.4860583,38.4632776
6001402700,1569,94612,-122.2769914,37.8103872
6037222100,3877,90018,-118.3023777,34.027317
6037571703,3667,90805,-118.191734,33.8493201
6073003305,5738,92113,-117.0900688,32.697889
6071000606,4374,91710,-117.6740258,34.0155355
6029001901,3434,93304,-119.0347862,35.3608268
6037576903,3802,90804,-118.1567668,33.7807787
6037221210,3300,90006,-118.3028633,34.0436623
6025010700,4322,92227,-115.5213711,32.9668249
6071001200,4730,91764,-117.6461154,34.0794803
6071006100,8346,92404,-117.2600059,34.1602104
6037320201,3756,91340,-118.4396292,34.2860283
6037503105,3634,90604,-118.0344855,33.927592
6037209820,2968,90015,-118.2782548,34.0472132
6037294110,4140,90744,-118.260391,33.7979932
6077003407,2914,95210,-121.2957942,38.0094599
6037481401,6061,91776,-118.1039746,34.0831934
6073022000,4186,91950,-117.0871662,32.6798189
6037431100,6629,91016,-117.9971918,34.1360755
6037502003,2693,90602,-118.0393767,33.9631768
6059087806,5702,92804,-117.9716595,33.8103743
6059087901,3638,90680,-117.9918205,33.7992973
6071002207,4461,91739,-117.5314807,34.0931847
6037310800,4909,91506,-118.3221829,34.1741488
6013364002,5518,94806,-122.317385,37.993894
6037104204,3375,91342,-118.3931176,34.2912875
6087110300,6710,95076,-121.7551684,36.9114441
6065041302,4303,92505,-117.4769727,33.9207824
6037544002,3142,90810,-118.2179347,33.8289273
6065045502,3744,92201,-116.2278745,33.7209537
6013392200,10605,94806,-122.3542717,37.9923334
6059110302,6033,90620,-118.0111021,33.8527439
6037134522,3954,91303,-118.6017183,34.2046744
6067004401,4122,95820,-121.4507437,38.5311698
6095251802,2538,94589,-122.2570455,38.1261466
6001422000,1756,94710,-122.3013426,37.8590327
6029006401,8320,93241,-118.9121193,35.2692638
6013302005,6592,94561,-121.732928,37.9993161
6071003401,7502,92335,-117.413994,34.0994731
6065043005,5049,92530,-117.360641,33.7062728
6065042521,4922,92553,-117.2272172,33.9220397
6097153200,7522,95407,-122.7284015,38.3880499
6037113422,6057,91306,-118.5809624,34.2242131
6107001601,5587,93223,-119.203884,36.3027536
6029002814,4158,93309,-119.049604,35.3359425
6037106520,5837,91342,-118.4613524,34.3088574
6037407601,4366,91744,-117.9461731,34.0384097
6037296902,3851,90731,-118.2956244,33.7344542
6019003804,5531,93722,-119.8713084,36.7790926
6059011714,499,92806,-117.8519526,33.8561656
6071002606,7089,92337,-117.4765849,34.0422028
6037212304,1804,90005,-118.2979144,34.0598537
6037143200,3743,91602,-118.3720618,34.1494399
6037543702,7083,90745,-118.2696681,33.8135657
6037408631,5087,91745,-117.9583769,34.0002603
6037603703,2703,90250,-118.3395521,33.898257
6039000400,1288,93622,-120.3501354,36.9193435
6073005200,4563,92101,-117.1521097,32.7155275
6037301900,7810,91206,-118.2464109,34.1556019
6107002100,2499,93274,-119.4390093,36.2434094
6029003500,6156,93268,-119.4610717,35.1445259
6037530003,2983,90640,-118.0889928,34.0286266
6037601001,2154,90301,-118.3486875,33.9643251
6073012600,5047,91910,-117.1032969,32.6205359
6071003803,4732,92376,-117.3642213,34.1129611
6001405401,3957,94606,-122.2494562,37.7965384
6001440301,7312,94587,-122.0427542,37.6011866
6099002701,3811,95351,-120.951749,37.6156323
6059088501,6785,92843,-117.9263206,33.774306
6073003303,4193,92113,-117.0986406,32.6928057
6059001201,5505,90631,-117.9531628,33.9324824
6001406201,4649,94601,-122.230736,37.7850448
6037115404,2913,91324,-118.5416703,34.2255624
6031001701,9142,93204,-120.0793193,35.9048358
6071006201,3583,92404,-117.2668235,34.1426727
6081604200,4170,94066,-122.4061516,37.6273351
6077003406,3700,95210,-121.3027511,38.0247217
6065042517,3278,92553,-117.213154,33.9119021
6037131020,5698,91335,-118.5395023,34.2001766
6095251901,5072,94589,-122.2405897,38.1366028
6059088802,5551,92844,-117.9804239,33.7655645
6107000301,6717,93618,-119.4459533,36.5281824
6071004603,5717,92407,-117.3081225,34.1566319
6053014102,2259,93933,-121.8005663,36.6645043
6037404301,5665,91702,-117.9041106,34.1275266
6037199120,4086,90031,-118.1996896,34.0700703
6037197200,3757,90031,-118.2343586,34.0907632
6037550202,5496,90650,-118.0896892,33.921285
6037503902,4636,90638,-118.0185593,33.8844479
6071001804,5145,91761,-117.6439623,34.0248561
6037117408,2830,91343,-118.4703709,34.2248464
6073002501,5504,92105,-117.1096419,32.7400405
6099000807,3694,95356,-121.0406376,37.6858679
6047001902,2572,95333,-120.2255343,37.2234532
6077005106,6017,95337,-121.2429025,37.7321434
6065049500,8421,92201,-116.2106697,33.7098989
6077000401,3043,95203,-121.3057992,37.9613437
6037432300,3951,91731,-118.0460653,34.0866395
6037481103,5350,91776,-118.0983354,34.093458
6037219500,1737,90016,-118.3405648,34.0209191
6019004212,10762,93722,-119.8690146,36.8150842
6037650901,5928,90501,-118.3181299,33.8382367
6037553000,4825,90650,-118.1040525,33.8945795
6019004001,7248,93630,-120.0782738,36.734826
6059063604,3835,92627,-117.9373909,33.6383219
6037543604,5620,90745,-118.279506,33.8095428
6037302004,4214,91206,-118.2387735,34.1488475
6065042409,3299,92557,-117.2523984,33.956709
6001437200,6755,94545,-122.1115983,37.6431726
6037310701,2361,91502,-118.312844,34.1853923
6029001801,5579,93309,-119.0495029,35.3601532
6037117520,4052,91343,-118.4621861,34.2300853
6071009913,6068,92395,-117.287959,34.5147771
6065043001,5593,92530,-117.3166621,33.6483829
6065041405,4096,92503,-117.4884574,33.8925283
6099003500,10720,95360,-121.0296226,37.3133564
6037535804,5498,90280,-118.2033667,33.9476027
6071002101,4399,91730,-117.6242993,34.098786
6073010013,5484,92173,-117.047455,32.5555517
6081602200,8084,94080,-122.4175676,37.656229
6001428700,4119,94501,-122.3050028,37.7801283
6099000203,8756,95361,-120.8306667,37.7663393
6037602106,5702,90250,-118.3581593,33.9204031
6037700102,4061,90046,-118.3538978,34.0892775
6037207502,2589,90071,-118.253084,34.052707
6073014400,3523,91945,-117.0341068,32.7435374
6037600602,2551,90303,-118.3307594,33.9416202
6059087505,5222,92802,-117.9305408,33.8106404
6107003002,3519,93274,-119.3660695,36.1909171
6037502402,3755,90660,-118.0905791,33.9737097
6039000507,10546,93638,-119.9941659,37.0365737
6037408004,2246,91792,-117.9154818,34.0378087
6037190202,3044,90028,-118.3355353,34.1034022
6037301206,5363,91202,-118.2724011,34.1631614
6065048200,4301,92879,-117.5407373,33.8889347
6037603801,4483,90260,-118.3480963,33.8985392
6067006800,7455,95815,-121.4564773,38.6174056
6037188202,2347,90027,-118.2797464,34.1163982
6037910101,1684,93552,-118.0270881,34.6056671
6037500900,5719,90660,-118.0803987,33.9934787
6067001800,4686,95817,-121.4637479,38.5542221
6031000900,8057,93230,-119.6473042,36.3332087
6037407501,4411,91744,-117.9477593,34.0466402
6059087902,6039,90680,-117.9916514,33.792014
6085501502,4549,95116,-121.8644444,37.3375921
6019005304,5305,93726,-119.7429548,36.8049374
6039000508,6878,93636,-119.9602082,36.962996
6075023001,5216,94124,-122.4017602,37.7351925
6013306002,2985,94509,-121.7619241,38.0077971
6025011202,5444,92243,-115.5742854,32.8019687
6101050202,4037,95991,-121.6128856,39.1353485
6067007501,6067,95841,-121.3442772,38.668659
6037602301,6265,90250,-118.3657428,33.9067458
6065041202,4458,92503,-117.4707309,33.9344497
6037554521,5752,90703,-118.1001151,33.872133
6037104620,3539,91331,-118.4224647,34.2579043
6037408303,4029,90601,-118.0053624,34.0341304
6071003507,4887,92376,-117.3900615,34.1104058
6037270200,3761,90034,-118.3797742,34.0328855
6099000503,4930,95356,-121.0584292,37.6937352
6031000100,3457,93230,-119.5983712,36.3928943
6037212204,3344,90005,-118.2865323,34.0598252
6037573401,1439,90755,-118.1796451,33.8128912
6099000402,10095,95357,-120.9477458,37.7234293
6047000603,6143,95301,-120.5979864,37.3657737
6037188300,3536,90039,-118.2647639,34.1207814
6037192420,3637,90004,-118.3113323,34.0798801
6107002400,11470,93274,-119.2730278,36.1906178
6037124300,4046,91601,-118.3642963,34.1757378
6053000502,4161,93905,-121.6341984,36.6844661
6067009005,3165,95827,-121.3075665,38.5280935
6071000504,5450,91710,-117.6947801,33.9996795
6065041404,3725,92503,-117.4724177,33.8922119
6071007800,4912,92374,-117.2191957,34.0734306
6059087200,7643,92801,-117.9285475,33.8357946
6013314102,5923,94565,-121.9174417,38.0314621
6037139302,4422,91356,-118.5383656,34.1767231
6077003311,3303,95210,-121.3162854,38.0349259
6037113321,5473,91311,-118.5918392,34.2533539
6037131800,5341,91335,-118.527308,34.2047091
6085504319,6936,95133,-121.8672939,37.3736366
6013315000,3281,94520,-122.0293918,38.036962
6099000910,6585,95355,-120.9667084,37.6726269
6037554511,4029,90703,-118.0387822,33.8799253
6077005113,6156,95336,-121.1893705,37.8040048
6071004404,5570,92410,-117.3419748,34.1014098
6085503112,4025,95112,-121.8709918,37.3223412
6095253500,8423,94571,-121.7715997,38.2050259
6071000304,5871,91763,-117.6940864,34.0536544
6073015902,5220,92020,-116.9696997,32.7840084
6037404903,2905,91706,-117.9726977,34.0875933
6037482303,5818,91770,-118.098744,34.0691098
6037406701,3246,91790,-117.9463753,34.0552717
6029003205,8998,93313,-119.0427006,35.2885017
6037119342,3180,91402,-118.4472671,34.2407688
6037203710,3259,90033,-118.2009322,34.0498932
6077003307,4559,95207,-121.31597,38.0131208
6037535701,6050,90280,-118.2041472,33.9601821
6029001103,4782,93306,-118.9577019,35.3723166
6095252402,5238,94534,-122.0693691,38.2204068
6037212202,3612,90005,-118.2879321,34.0563658
6071001903,8028,91708,-117.6224884,33.9664971
6029006303,6784,93203,-118.846623,35.2017267
6037600912,5517,90302,-118.3411003,33.9771678
6037183620,3264,90042,-118.1898523,34.115176
6059086301,7474,92805,-117.8962473,33.8327568
6067007503,4912,95841,-121.3509892,38.6572651
6037119700,5045,91402,-118.4257669,34.2207731
6037131100,3252,91406,-118.5056231,34.2146245
6065042621,6556,92555,-117.2002245,33.9319935
6037600501,2478,90303,-118.322075,33.9345627
6059075004,5245,92701,-117.8656949,33.7582622
6019004801,4604,93704,-119.8120789,36.7842412
6077003216,2725,95209,-121.3526635,38.0244365
6037600201,4600,90044,-118.2972695,33.9482522
6059001303,5752,90631,-117.9511671,33.9209014
6073013103,2668,91911,-117.0887814,32.6092325
6065043813,4340,92220,-116.8279566,33.9346407
6085501000,4769,95112,-121.8880715,37.3416421
6083002502,7345,93455,-120.5815561,34.9168578
6037117201,4352,91343,-118.4700895,34.2426724
6037221402,2715,90018,-118.3090474,34.0384431
6065043317,8526,92545,-117.018009,33.6989771
6037481606,4871,91803,-118.125985,34.0764499
6037408006,3863,91792,-117.9014438,34.03455
6001438100,7675,94544,-122.038949,37.6181516
6065042903,5738,92570,-117.3133054,33.8027798
6085503208,3985,95111,-121.8160936,37.2807411
6037132300,6494,91335,-118.5273253,34.1974433
6065040605,3543,91752,-117.5140276,33.9962787
6001402800,3345,94612,-122.2715003,37.8087183
6077001102,4889,95204,-121.3254307,37.9675673
6047001200,5023,95340,-120.4472741,37.3136674
6037920023,2598,91351,-118.4919398,34.423464
6037104500,3293,91331,-118.4257479,34.2555108
6037481001,3842,91801,-118.1302887,34.0876622
6047001402,4277,95340,-120.4432482,37.3030351
6037106112,5969,91342,-118.4124465,34.3054778
6037604001,4470,90260,-118.3568418,33.8837388
6073020500,5196,92025,-117.0899733,33.1115032
6077005501,5268,95304,-121.3122819,37.7017335
6037115104,4444,91325,-118.5226461,34.2374909
6107000701,2635,93286,-119.0856162,36.3947015
6037217100,5374,90019,-118.3545296,34.0489658
6037407502,3937,91744,-117.9379348,34.0439866
6059074802,5845,92704,-117.8994228,33.7442595
6037104201,4780,91340,-118.4160998,34.2865005
6067007424,3508,95660,-121.3667921,38.6646872
6107002601,4218,93247,-119.1045232,36.2136987
6085512604,4505,95020,-121.5705799,37.019822
6037236400,4113,90008,-118.3512616,34.0067001
6055200301,5095,94559,-122.2740455,38.287748
6037190301,4758,90028,-118.315197,34.1037946
6059074601,8286,92707,-117.8712797,33.734324
6037310702,7104,91502,-118.3067629,34.1811412
6037501200,5057,90601,-118.0628298,33.9988447
6059088902,5143,92843,-117.9463184,33.7632139
6065042210,4761,92507,-117.3350138,33.9895557
6037550601,5639,90240,-118.1171582,33.9622692
6073012401,3676,91950,-117.0905516,32.6511008
6065031402,6518,92504,-117.4200459,33.9417307
6067004300,9553,95832,-121.4873526,38.4761513
6013369001,6246,94806,-122.3363969,37.9566485
6059075403,7081,92701,-117.8424353,33.7532867
6037552800,6401,90650,-118.091192,33.8984772
6037131300,4902,91335,-118.5229633,34.2146599
6037183820,3464,90042,-118.1971252,34.1039592
6037211410,3095,90004,-118.3073155,34.0726142
6077005405,3417,95376,-121.421163,37.7324326
6037134104,4322,91306,-118.5753847,34.2119534
6037430102,4809,91010,-117.9799552,34.128623
6065031703,3611,92503,-117.4379056,33.9098243
6037201602,2840,90032,-118.1678921,34.07715
