,Census Tract,Total Population,ZIP,Longitude,Latitude
3596,6037106642,3236,91344,-118.5070136,34.2863224
3597,6037111302,4786,91325,-118.5128425,34.2539511
3598,6037134306,3498,91304,-118.6017021,34.2119148
3599,6001409800,2887,94605,-122.1557636,37.7603609
3600,6089012102,1916,96007,-122.2692975,40.455518
3601,6001436601,6091,94544,-122.0788937,37.6567907
3602,6067008133,2652,95841,-121.331598,38.6657665
3603,6059099229,6312,92708,-117.943544,33.7037205
3604,6073003115,6454,92114,-117.0379718,32.6955807
3605,6037920034,3628,91351,-118.4511824,34.4388053
3606,6037401800,7378,91711,-117.7163166,34.1151327
3607,6001405500,3643,94606,-122.243279,37.7982821
3608,6037139503,4657,91316,-118.5245194,34.167785
3609,6067007415,3039,95842,-121.3467505,38.6790053
3610,6071010009,3511,92392,-117.3823277,34.4486872
3611,6037300902,1998,91206,-118.2004184,34.1541923
3612,6073002712,4652,92105,-117.0732171,32.7297628
3613,6029003600,4531,93268,-119.4622032,35.1294919
3614,6037272202,3378,90066,-118.4391488,33.9975533
3615,6101051000,2461,95993,-121.6633133,39.0342246
3616,6037183401,2543,90042,-118.2092262,34.1216662
3617,6037554517,4883,90703,-118.0548956,33.8623387
3618,6053010505,4892,93906,-121.6494212,36.7291549
3619,6037211704,3016,90020,-118.3115783,34.0635115
3620,6001433104,3760,94578,-122.1469937,37.7142641
3621,6007003600,3404,95917,-121.7723641,39.4540994
3622,6059088403,6896,92840,-117.9105799,33.7888906
3623,6069000200,6051,95045,-121.5185873,36.8257446
3624,6107002004,4910,93277,-119.3405353,36.3055269
3625,6025011801,3821,92243,-115.5867417,32.7833547
3626,6001407000,5885,94619,-122.2024899,37.787943
3627,6059075404,6347,92705,-117.8477516,33.7679798
3628,6029000905,2483,93306,-118.9585218,35.3794847
3629,6037701602,4037,90404,-118.4754273,34.0350094
3630,6001407101,3414,94601,-122.2143966,37.7831287
3631,6037119201,4137,91331,-118.440639,34.2462338
3632,6071007903,4365,92346,-117.1817526,34.1157924
3633,6055200201,3466,94559,-122.2978739,38.2918154
3634,6019005407,3139,93710,-119.7450732,36.8339103
3635,6037137201,5270,91367,-118.6156256,34.1732437
3636,6071010022,4084,92345,-117.2516056,34.4033595
3637,6037102103,1740,91352,-118.354188,34.2250793
3638,6037101220,3363,91042,-118.2816322,34.2516085
3639,6067005201,3040,95826,-121.4229418,38.5590043
3640,6029003123,15296,93311,-119.0986803,35.3050623
3641,6067005904,4825,95821,-121.3564193,38.6206259
3642,6065041003,2521,92505,-117.4904563,33.9486696
3643,6059075504,4041,92780,-117.8244625,33.7530974
3644,6065040807,3391,92880,-117.5896691,33.9048789
3645,6037128802,4325,91411,-118.4552597,34.1684788
3646,6059075513,5074,92780,-117.8147887,33.7284876
3647,6037194500,2037,90048,-118.3695958,34.0781753
3648,6007000903,6117,95928,-121.7982097,39.726274
3649,6037183222,3483,90041,-118.1973377,34.1291804
3650,6067002800,3291,95817,-121.4582463,38.5429371
3651,6065045213,5216,92201,-116.2596224,33.7142853
3652,6059062610,6393,92660,-117.8609131,33.6691905
3653,6029002819,4586,93309,-119.0823051,35.323044
3654,6037401312,5575,91773,-117.8289334,34.0988537
3655,6037462001,3974,91104,-118.1438322,34.1633689
3656,6001408600,5492,94605,-122.1823031,37.7661964
3657,6037189600,3529,90068,-118.3297619,34.1113557
3658,6065043506,6386,92582,-116.994327,33.7696784
3659,6067007602,4619,95608,-121.337082,38.6317698
3660,6001422200,3144,94702,-122.2878154,37.8728822
3661,6103000500,5507,96080,-122.2577045,40.1970846
3662,6109002100,4439,95335,-120.1895292,38.2149739
3663,6111000701,6441,93060,-119.0772575,34.3453966
3664,6037550602,4211,90240,-118.1223634,33.9551248
3665,6029005300,2139,93555,-117.7286899,35.7285096
3666,6005000303,5073,95640,-120.9288239,38.3544187
3667,6067009322,13206,95624,-121.389656,38.4461568
3668,6037408624,3227,91745,-117.9490627,33.9934354
3669,6065043512,6580,92583,-116.9444017,33.7716288
3670,6013383000,4485,94804,-122.3117391,37.9090127
3671,6095252607,3819,94533,-122.0297407,38.2544056
3672,6079011103,2737,93401,-120.6603827,35.2563505
3673,6041112201,7809,94901,-122.505765,37.9659228
3674,6073002703,6900,92115,-117.0658125,32.7451078
3675,6007000604,4217,95926,-121.8573274,39.7358332
3676,6065043820,3895,92223,-116.9605059,33.9186218
3677,6081601200,6252,94015,-122.4784484,37.6932383
3678,6071008602,3564,92359,-117.0889857,34.070874
3679,6071012103,3828,92356,-116.9358977,34.4032519
3680,6013328000,2281,94520,-122.0377689,37.975617
3681,6037183402,2820,90041,-118.2164099,34.1257206
3682,6073003003,5062,92114,-117.0575534,32.7250639
3683,6037482201,3813,91755,-118.1219962,34.0590071
3684,6085503707,5462,95116,-121.8538119,37.3579135
3685,6097153808,4251,95492,-122.8080845,38.5426791
3686,6111001507,4330,93003,-119.2029688,34.2540321
3687,6059089107,5944,92706,-117.9004522,33.7705331
3688,6073002705,4300,92105,-117.0835759,32.7338692
3689,6037900104,6242,93591,-117.8491551,34.5925627
3690,6067007802,4808,95608,-121.3172579,38.6153284
3691,6065042715,12805,92532,-117.3025976,33.6868295
3692,6081604102,2321,94066,-122.4257557,37.6331747
3693,6089010100,1581,96001,-122.3905251,40.5827822
3694,6073013203,6464,91911,-117.0642137,32.6067804
3695,6065045501,5518,92201,-116.2261101,33.7070064
3696,6037570702,2433,90712,-118.1595642,33.8505787
3697,6067008131,4922,95621,-121.3261844,38.6817548
3698,6085503708,2725,95133,-121.8546427,37.3694495
3699,6077001200,5303,95204,-121.3089795,37.9724931
3700,6037481902,3355,91803,-118.1501366,34.0661164
3701,6037134302,3732,91304,-118.6209257,34.2136956
3702,6059110607,3845,90621,-117.9954094,33.8797283
3703,6059063908,5430,92626,-117.8854711,33.6826205
3704,6001410200,3062,94603,-122.1571742,37.7453063
3705,6059021802,7091,92886,-117.8163112,33.8895406
3706,6001440200,5989,94587,-122.0225206,37.6003676
3707,6001402900,1434,94612,-122.26681,37.8071501
3708,6037406402,2076,91791,-117.9005028,34.0580051
3709,6095253402,6940,95620,-121.8169166,38.4428124
3710,6087122300,3943,95076,-121.8155301,36.9028173
3711,6071004503,3327,92407,-117.3872118,34.2199541
3712,6085502001,5022,95128,-121.933096,37.3224697
3713,6013372000,7353,94804,-122.3399755,37.9485499
3714,6037101400,3903,91042,-118.2941635,34.2428534
3715,6059099212,4914,92647,-117.9847331,33.708349
3716,6037296300,4221,90732,-118.3012745,33.7545886
3717,6083002702,7395,93436,-120.4666395,34.6431155
3718,6019005514,3961,93611,-119.7202981,36.8448035
3719,6073012002,3285,91950,-117.0792559,32.6817745
3720,6053000103,3894,93906,-121.6495279,36.7132772
3721,6059099906,4866,92683,-118.0358073,33.7648072
3722,6065043306,4538,92545,-116.9996659,33.7332579
3723,6037212702,3635,90005,-118.3261907,34.0585147
3724,6001440331,3205,94587,-122.0833307,37.5982227
3725,6033000801,2894,95422,-122.6301466,38.9388352
3726,6001436700,3284,94541,-122.1005196,37.6619708
3727,6073020207,4765,92027,-117.0539783,33.1334707
3728,6037550902,5572,90241,-118.1251864,33.9477159
3729,6013302008,7718,94561,-121.6702095,37.9891088
3730,6005000401,5020,95685,-120.7589689,38.3970536
3731,6053011304,6688,93930,-121.0176253,36.246079
3732,6037401202,4371,91773,-117.833697,34.1133365
3733,6037551201,3588,90242,-118.1453112,33.9280828
3734,6085504322,5263,95131,-121.8929601,37.3943303
3735,6073020202,6689,92025,-117.0724073,33.131406
3736,6059074110,3843,92704,-117.900654,33.7097314
3737,6085512402,5167,95046,-121.565875,37.0953132
3738,6001437701,3649,94544,-122.0697491,37.6348665
3739,6065031200,6878,92506,-117.3825351,33.9429752
3740,6083002306,8810,93458,-120.4662189,34.9769533
3741,6067007801,5481,95608,-121.3149374,38.6313361
3742,6037480101,3908,91780,-118.0734404,34.1092057
3743,6037920036,3419,91351,-118.4758577,34.4215429
3744,6085508800,3766,94085,-122.0247804,37.3851461
3745,6053010501,6339,93907,-121.6196088,36.7877533
3746,6081607400,4451,94403,-122.3122521,37.5443066
3747,6085509000,7407,94085,-122.0216787,37.3922706
3748,6113010608,5882,95618,-121.7210564,38.5422965
3749,6037700400,5237,90048,-118.3811478,34.0812987
3750,6085500200,5822,95110,-121.9021927,37.3498787
3751,6037195100,4717,90039,-118.2669741,34.1022274
3752,6037109800,4565,91343,-118.4815974,34.2537115
3753,6071002109,4626,91764,-117.5652839,34.0754307
3754,6071010020,7471,92345,-117.2971249,34.4037817
3755,6053014202,4075,93933,-121.7902463,36.6807321
3756,6065045217,6225,92201,-116.2476921,33.7289861
3757,6095252611,3263,94533,-122.013868,38.2638928
3758,6059011401,1982,92831,-117.9180817,33.8797568
3759,6065043810,4933,92223,-117.0005885,33.9554572
3760,6037482102,2828,91754,-118.1328703,34.050659
3761,6065043311,2265,92544,-116.9237749,33.7476958
3762,6053010608,3646,93905,-121.6223478,36.6951795
3763,6067003501,2629,95822,-121.4883176,38.5331684
3764,6067007204,4965,95838,-121.4462256,38.6623406
3765,6059110011,2832,90630,-118.0196525,33.7993147
3766,6065040701,2248,92860,-117.5759903,33.9319208
3767,6029003807,3616,93312,-119.1188846,35.390736
3768,6037111100,2982,91344,-118.4950694,34.2683099
3769,6023000100,4901,95501,-124.1717835,40.8040593
3770,6059021814,6816,92821,-117.8653441,33.9175293
3771,6075012302,3073,94102,-122.412097,37.7870223
3772,6037650004,4005,90504,-118.3308068,33.8773079
3773,6107001901,3390,93277,-119.3028348,36.3092952
3774,6001410400,3792,94603,-122.1621741,37.7408161
3775,6037106020,5557,91342,-118.429739,34.3230145
3776,6073015701,6239,92021,-116.9420918,32.7977009
3777,6037111202,5213,91344,-118.5148271,34.2684432
3778,6037501900,4213,90605,-118.0274643,33.9558907
3779,6073008702,5206,92123,-117.155885,32.7883567
3780,6067009408,1783,95632,-121.2724934,38.2711241
3781,6059052411,5182,92630,-117.7041363,33.6236733
3782,6067005510,4291,95825,-121.4060948,38.5851649
3783,6037183510,2725,90042,-118.2030827,34.1154022
3784,6037910401,6608,93551,-118.1534038,34.5754635
3785,6073018603,6810,92058,-117.3586267,33.2115108
3786,6037401701,4137,91711,-117.743532,34.1143655
3787,6001451501,4668,94550,-121.7369701,37.6733434
3788,6053010804,5029,93926,-121.4841399,36.4990122
3789,6037109604,2975,91345,-118.4653518,34.2615445
3790,6037137104,2717,91367,-118.5849467,34.1737607
3791,6065046401,3768,92530,-117.4050045,33.5708213
3792,6037311200,3138,91505,-118.3531198,34.1720062
3793,6077004106,1913,95242,-121.3575793,38.1241929
3795,6083002705,4210,93436,-120.4677464,34.6504892
3796,6085505006,3898,95134,-121.921025,37.3933698
3797,6059087704,5061,92804,-117.9545102,33.8104768
3798,6067009112,3630,95826,-121.3457916,38.538965
3799,6053011302,5813,93930,-121.1254387,36.2128109
3800,6067007020,4034,95833,-121.5308587,38.6092575
3801,6085504805,5294,94089,-122.0033848,37.4031482
3802,6067005202,3154,95826,-121.394154,38.5593317
3803,6071009114,10232,92301,-117.4172844,34.5395289
3804,6073015000,6193,91942,-117.0092136,32.784615
3805,6113010501,5922,95616,-121.7849011,38.5369569
3806,6037920038,4430,91387,-118.4469672,34.4236629
3807,6013336201,4032,94520,-122.0474489,37.9606497
3808,6053001400,2680,93901,-121.6639509,36.6706218
3810,6055200804,5566,94558,-122.3074339,38.2946539
3811,6073018700,37452,92055,-117.4205567,33.3510594
3812,6111001301,7724,93004,-119.1565313,34.2788511
3813,6037128500,4015,91401,-118.4443439,34.1703043
3814,6085503504,6463,95122,-121.8341637,37.3358272
3815,6025011803,5937,92243,-115.5662375,32.762851
3816,6107002006,4378,93277,-119.3866306,36.3125416
3817,6037900805,5089,93534,-118.1577319,34.6953144
3818,6037404000,4474,91702,-117.8861621,34.1141404
3819,6073002711,3200,92105,-117.0715691,32.7392175
3820,6037181300,3629,90041,-118.2236529,34.1360845
3821,6037111301,7087,91344,-118.5157706,34.261129
3822,6111000500,1867,93066,-119.0558409,34.3332732
3823,6101051100,2551,95659,-121.5333668,38.854825
3824,6037111205,3375,91325,-118.5352005,34.2540547
3825,6037217001,2654,90035,-118.38703,34.0523836
3826,6001441700,7436,94536,-122.0116314,37.5532064
3827,6037406000,5059,91722,-117.9014269,34.0922319
3828,6059088302,6029,92840,-117.9397292,33.7874758
3829,6037406300,5532,91791,-117.8769856,34.0599163
3830,6067009107,3213,95827,-121.3408345,38.572506
3831,6037554802,6165,90701,-118.0806903,33.8693945
3832,6095251701,3372,94590,-122.266959,38.1165979
3834,6085505301,4424,95051,-121.9848087,37.3678358
3835,6065045705,7522,92236,-116.1910765,33.6669317
3836,6073018516,3992,92056,-117.2981757,33.2001356
3837,6013386000,3317,94530,-122.3155835,37.9226169
3838,6037137501,4124,91364,-118.5767994,34.1649322
3839,6037195400,4395,90026,-118.2740532,34.0916921
3840,6001408500,4972,94621,-122.1785112,37.7604176
3841,6065040613,12842,92880,-117.575648,33.9635863
3842,6001406601,4596,94602,-122.2079568,37.7936085
3843,6037481714,2551,91754,-118.1283526,34.0643236
3844,6107003501,2861,93257,-119.0847036,36.0906458
3845,6037195500,4971,90026,-118.2646124,34.0881864
3846,6071002033,7663,91739,-117.5341378,34.1284667
3847,6097150901,4904,94952,-122.644126,38.2477398
3848,6037463200,3403,91107,-118.0894888,34.1403972
3849,6059099703,4979,92683,-117.9850502,33.7338098
3850,6097153001,6594,95401,-122.7367431,38.4509389
3851,6085504002,5875,95116,-121.8340698,37.3547085
3852,6065042619,11267,92571,-117.1955551,33.836834
3853,6011000300,6055,95987,-122.2818535,39.1078478
3854,6037301000,4841,91206,-118.2309561,34.1564802
3855,6013313103,7723,94565,-121.875401,37.9809405
3856,6037403401,5038,91792,-117.8649253,34.0082843
3857,6067008135,4000,95621,-121.3078066,38.6826224
3858,6037267502,3243,90025,-118.4621616,34.0375502
3859,6059075816,3709,92869,-117.8185009,33.7920455
3860,6037403402,3322,91789,-117.8559096,34.0180144
3861,6065046402,4684,92530,-117.358069,33.6478677
3862,6059099234,3466,92708,-117.9673986,33.7086418
3863,6029005600,2253,93516,-117.6746581,35.0215717
3864,6067003102,2933,95820,-121.4359084,38.5287219
3865,6073012003,3351,91950,-117.0744466,32.6801039
3866,6115040800,4233,95692,-121.4340275,39.0409023
3867,6085512100,1666,95037,-121.7271954,37.1799857
3868,6013356001,3759,94553,-122.22759,38.0244532
3869,6103000100,4699,96080,-121.8564922,40.1943009
3870,6059110401,4953,90620,-117.9934179,33.8529079
3871,6089012701,4392,96013,-121.634608,40.8724027
3872,6073010112,4764,92154,-117.0804032,32.5689086
3873,6107001800,4689,93277,-119.3047728,36.3198504
3874,6077004204,3006,95240,-121.2806809,38.1348549
3875,6033000802,4234,95422,-122.6403151,38.9565553
3876,6059099250,3062,92708,-117.958692,33.7088681
3877,6097152100,3004,95403,-122.7228509,38.4592263
3878,6065044300,4774,92220,-116.872378,33.919657
3879,6037650602,7161,90503,-118.359604,33.8423054
3880,6065042412,5129,92557,-117.2208865,33.984326
3881,6075012202,2986,94109,-122.4196438,37.7854142
3882,6067007416,3866,95842,-121.3538791,38.6811015
3883,6073010104,3217,92154,-117.0970321,32.5673601
3884,6073016804,7292,92040,-116.9141796,32.8654251
3885,6065041910,6342,92883,-117.4949771,33.7892199
3886,6067007019,1203,95834,-121.4946981,38.6450907
3887,6067003502,2916,95822,-121.4885738,38.5245176
3888,6103000600,5213,96080,-122.2068646,40.1913614
3889,6013336102,7595,94520,-122.039845,37.965937
3890,6075010700,5592,94133,-122.4100466,37.798514
3891,6059088301,6430,92840,-117.9469297,33.7961504
3892,6069000501,5395,95023,-121.379325,36.8433246
3893,6111001502,8668,93003,-119.2209072,34.2631822
3894,6071012200,6076,91710,-117.6701483,33.9825562
3895,6097153005,6669,95401,-122.8012431,38.4334565
3896,6073020108,5813,92026,-117.0867921,33.137136
3897,6059075301,5712,92706,-117.8825621,33.7749556
3898,6067007012,3345,95833,-121.5016424,38.6203564
3899,6073014805,4328,91942,-117.0386117,32.7765263
3900,6085501900,4641,95126,-121.9087747,37.3191212
3901,6081601400,6658,94015,-122.4788188,37.6810704
3903,6077003209,3540,95209,-121.3284665,38.0358618
3904,6067007018,5083,95834,-121.5172959,38.6442309
3905,6059075807,4324,92869,-117.8202433,33.7841408
3906,6001428100,4651,94501,-122.2346068,37.7589136
3907,6071000105,6676,91709,-117.7390315,33.9934968
3908,6073018903,4861,92028,-117.2419463,33.3971392
3909,6095253101,4974,95688,-122.0063092,38.3505074
3910,6059110014,4905,90720,-118.0632084,33.8013108
3912,6001405600,3137,94610,-122.2372726,37.8008019
3913,6067009634,4913,95823,-121.4409188,38.4697876
3914,6059088105,4133,92841,-117.97572,33.7848346
3915,6001425103,2502,94608,-122.2898443,37.8426202
3916,6071008200,5147,92373,-117.1781239,34.0470815
3917,6001430500,6049,94578,-122.1091519,37.704911
3918,6083003001,5547,93111,-119.8192482,34.4311812
3919,6067009501,2772,95632,-121.3716467,38.2769169
3920,6037670100,6659,90717,-118.3159751,33.7847676
3921,6037300400,5740,91214,-118.2563984,34.2284593
3922,6037920035,7720,91351,-118.4640472,34.4193105
3923,6037502005,4251,90605,-118.0342818,33.9516825
3924,6037462100,5259,91104,-118.1369963,34.1634006
3925,6001430900,4681,94546,-122.0828322,37.6982784
3926,6037554516,3902,90703,-118.0672796,33.8553144
3927,6059063808,6393,92627,-117.9255731,33.6552399
3928,6037670001,3311,90717,-118.3166168,33.803864
3929,6037301205,2209,91202,-118.2729275,34.1684098
3930,6037480102,4303,91775,-118.0849636,34.1081896
3931,6081610601,6257,94063,-122.2090707,37.4713247
3932,6005000301,5871,95669,-120.9500222,38.457356
3933,6037271802,5911,90034,-118.4124738,34.0198929
3934,6113011102,4884,95776,-121.7608872,38.6701375
3935,6037900605,7100,93535,-118.0856717,34.7045061
3936,6067003400,4085,95831,-121.5088949,38.5121908
3937,6111004200,5324,93041,-119.1908963,34.1622199
3938,6065043279,5093,92584,-117.2176633,33.6278615
3939,6037408704,3155,91748,-117.8934924,33.98233
3940,6037183221,3118,90042,-118.1909386,34.1254321
3941,6037481101,3814,91776,-118.1069461,34.099157
3942,6037181600,4352,90041,-118.2097406,34.1297234
3943,6037189800,4021,90046,-118.3590366,34.0982925
3944,6073000700,3754,92103,-117.1513148,32.7447633
3945,6065031001,5622,92504,-117.4098503,33.9516686
3946,6059075901,4126,92866,-117.8531049,33.7914977
3947,6013321200,5533,94553,-122.0713084,37.9821516
3948,6111001503,5898,93003,-119.2022525,34.268934
3949,6013303205,8309,94513,-121.7021082,37.9109334
3950,6095253107,6016,95687,-121.9790495,38.3420876
3951,6001428400,4357,94501,-122.2563814,37.756593
3952,6037267200,5927,90025,-118.4372057,34.0456465
3953,6037431502,4361,91006,-118.0204,34.1024524
3954,6073000300,4732,92103,-117.1622682,32.7447803
3955,6037910502,4086,93550,-118.1008047,34.5800249
3956,6073013409,5380,91910,-117.0358624,32.6331941
3957,6053011102,11454,93960,-121.2981067,36.4618772
3958,6071008301,6340,92373,-117.2026161,34.0421853
3959,6073020211,6702,92027,-117.0640169,33.1335333
3960,6111006000,4845,91320,-118.9441062,34.1863938
3961,6075025100,3077,94110,-122.4076735,37.7439369
3962,6059110605,6638,92833,-117.9712501,33.884898
3963,6037461902,1654,91103,-118.1481178,34.1487579
3964,6053000104,3478,93906,-121.6212411,36.7123618
3965,6059001101,4523,90631,-117.963138,33.9427646
3966,6083001000,6270,93101,-119.7051133,34.4181213
3967,6019004208,7124,93722,-119.8789303,36.8502988
3968,6037572001,5278,90807,-118.1762684,33.8227205
3969,6029003811,2661,93312,-119.1189923,35.3762031
3970,6037195201,2834,90027,-118.2785167,34.1087422
3971,6095252707,4753,94533,-122.0011752,38.2600765
3972,6103000300,4515,96080,-122.6497624,40.0579918
3973,6083002706,6054,93436,-120.4487233,34.6507195
3974,6037651102,3639,90505,-118.3460738,33.8209421
3975,6065041812,3319,92879,-117.5634459,33.861606
3976,6067009109,4842,95826,-121.3606353,38.5555504
3977,6065040814,4782,92879,-117.5175804,33.8973552
3978,6037401601,5034,91750,-117.7643631,34.1170701
3979,6067009610,6072,95823,-121.4375735,38.4555299
3980,6001403501,4374,94611,-122.2600769,37.8177294
3981,6081606000,4959,94401,-122.3311046,37.5797295
3982,6059099902,4486,92683,-118.0205108,33.7662506
3983,6037310201,5466,91501,-118.3045921,34.1922052
3984,6001441926,4080,94538,-121.9787103,37.5408003
3985,6037128702,5639,91423,-118.439318,34.160869
