Census_Tract,Asthma,Low_Birth_Weight,Cardiovascular_Disease,Poverty,Unemployment,Traffic
6059032054,18.78,6.17,5.96,20.3,1.1,501.78
6037272100,34.35,2.43,6.68,22.0,6.5,877.93
6059021810,20.44,5.29,6.19,15.2,5.3,492.58
6111001102,26.61,3.98,5.86,32.5,11.8,612.04
6067007417,45.17,8.48,7.25,36.9,8.0,413.9
6037651222,28.68,5.85,6.81,14.3,2.6,671.31
6057000105,36.64,5.04,8.38,30.1,18.5,465.22
6073016610,38.81,3.23,7.98,15.1,12.9,568.09
6113010508,23.36,5.88,6.7,31.8,6.2,163.95
6067009622,53.12,4.76,10.18,14.6,6.2,751.3
6073017404,19.38,4.53,4.12,23.6,7.3,2315.01
6059052505,24.05,2.36,5.45,23.2,4.4,1866.39
6037267902,16.88,4.5,5.31,18.6,5.5,1564.74
6073022100,17.55,4.45,4.66,23.7,5.0,878.94
6085512034,24.97,6.6,4.82,9.9,4.5,282.16
6075026303,42.61,5.58,5.26,31.8,12.0,528.44
6021010502,26.91,1.68,7.01,29.2,13.4,87.75
6059052426,11.82,4.21,3.95,17.9,6.1,509.87
6061021502,40.7,6.21,6.64,21.9,6.1,546.33
6065043218,26.9,4.14,10.14,15.0,14.6,244.59
6001451704,36.63,4.83,10.75,10.4,3.1,442.04
6013334004,59.96,3.92,8.72,32.1,11.4,541.57
6097150610,53.43,3.98,8.8,24.2,6.2,311.23
6095250104,93.65,5.38,9.72,19.3,7.3,218.6
6073017604,18.52,2.07,5.02,22.1,8.8,866.44
6037400402,29.03,4.37,5.99,18.5,11.2,353.67
6061021603,29.8,3.49,4.55,55.6,12.9,606.47
6075016400,35.0,5.56,6.88,22.1,4.4,551.56
6017030200,19.56,4.72,4.23,45.0,12.3,957.93
6073013604,34.41,4.13,6.79,34.5,12.0,640.14
6059075604,27.81,6.02,5.2,10.4,6.2,442.03
6111005700,23.08,4.98,7.56,11.6,11.9,222.96
6065047202,30.79,10.39,7.56,53.4,12.1,229.9
6113011103,45.33,3.17,10.11,37.1,8.3,352.21
6085512503,67.35,5.39,10.47,6.9,6.1,304.55
6073020106,25.65,4.86,6.43,38.8,3.4,551.44
6089010806,53.11,4.75,8.54,50.5,9.8,456.16
6067008008,44.38,1.76,8.14,20.4,15.5,674.78
6073020705,30.08,2.96,5.76,23.4,9.9,500.6
6073009305,30.75,3.64,4.78,27.7,7.1,568.34
6067005701,45.5,2.86,6.29,26.9,4.9,841.05
6037920114,18.38,4.01,7.06,15.5,8.2,824.76
6013359202,57.27,4.22,7.8,12.2,4.7,804.38
6085507701,9.89,5.66,4.96,8.0,5.4,1021.32
6065042733,24.81,3.59,8.7,16.8,7.7,502.51
6071000814,32.1,4.17,8.26,7.6,8.1,1333.5
6081604800,44.14,2.65,6.03,15.3,8.3,239.2
6083002808,51.2,3.72,9.72,15.1,8.7,154.68
6085506605,23.42,5.09,4.56,33.1,8.7,520.18
6065044932,43.23,4.37,9.18,27.5,4.2,392.26
6073008341,13.01,5.07,3.58,43.2,6.6,835.85
6073008339,8.35,4.84,2.3,53.6,4.7,1550.32
6073008502,41.12,3.64,5.84,24.0,9.3,797.71
6073008344,18.52,3.53,5.48,16.8,9.1,1478.81
6001407700,77.14,8.2,5.14,26.9,12.7,325.1
6037577100,27.42,3.98,4.98,34.7,6.1,1038.73
6059032013,19.87,4.29,5.37,15.9,5.6,2334.16
6081602800,39.54,6.21,6.26,13.3,5.2,547.78
6037296401,27.31,6.02,4.13,18.9,6.8,526.08
6085506603,29.5,3.25,7.17,21.4,8.3,628.09
6055200705,26.23,2.52,3.92,39.9,7.6,713.46
6065044518,67.5,5.99,8.85,58.8,12.9,241.85
6001451701,36.63,4.33,10.75,8.6,7.2,542.95
6059099504,21.61,3.85,6.44,6.5,6.3,628.59
6055200504,27.52,2.82,4.2,25.1,3.5,698.03
6087121401,30.6,3.98,5.52,31.2,9.8,970.01
6081608400,31.02,4.65,5.06,16.0,1.3,2479.17
6001422300,70.45,0.86,4.5,38.1,6.7,482.95
6073019101,21.13,2.97,4.64,37.4,11.1,286.94
6111008402,39.48,2.66,10.84,14.6,6.6,512.18
6081602700,39.67,6.34,6.22,17.1,3.5,417.08
6071011102,31.26,1.61,6.16,38.6,7.4,249.53
6037920044,32.05,3.26,11.93,7.2,6.6,691.79
6071009108,55.04,4.22,9.61,38.8,22.4,274.71
6085502901,23.56,4.6,5.32,11.9,7.6,530.0
6023010200,91.5,3.39,7.63,34.8,10.9,113.72
6007001400,29.08,4.26,6.31,16.6,7.8,149.1
6075040200,23.19,3.94,4.75,28.2,8.5,971.05
6037134424,52.49,8.22,7.85,4.4,9.4,282.62
6037403305,15.81,2.94,4.84,19.0,10.0,1897.74
6059021905,23.12,3.12,6.5,12.6,7.2,2912.58
6071008708,37.61,4.13,10.31,30.6,15.1,223.7
6059042327,30.44,6.0,7.99,10.1,6.0,542.35
6073021303,14.21,5.84,3.89,11.0,5.8,681.86
6059063806,30.33,5.14,5.35,14.6,3.2,884.62
6085512305,39.89,4.23,9.14,15.2,7.5,130.78
6095252108,58.36,4.21,8.57,19.1,3.8,664.0
6001450102,21.72,5.47,5.06,10.6,2.6,312.36
6093001100,57.9,8.46,16.71,55.4,17.0,245.39
6085512023,40.68,4.72,7.07,37.8,4.1,370.48
6073009102,23.79,2.75,3.32,52.7,8.1,632.31
6037276604,25.38,2.86,5.77,28.9,6.4,582.32
6111000903,36.42,1.98,7.8,33.6,8.1,253.54
6111003010,38.26,4.71,6.82,31.9,9.8,637.13
6073021400,23.21,4.19,3.93,29.6,6.2,594.85
6097151301,36.63,2.36,6.06,32.5,11.3,459.97
6083001601,37.05,3.74,5.35,18.9,8.1,665.52
6001441521,44.08,4.58,9.38,8.9,3.8,1956.36
6041101200,41.79,3.7,6.74,18.1,6.8,1099.32
6061021801,35.42,10.97,5.43,19.5,6.5,499.67
6109002200,62.78,3.68,13.38,21.8,10.7,334.46
6059042106,22.1,3.7,5.24,20.8,11.7,2253.19
6067008508,26.29,5.22,8.16,9.3,5.8,893.94
6001407900,82.49,3.42,6.06,10.5,7.9,1650.74
6013337100,50.8,5.53,6.45,22.6,8.6,605.1
6079012503,39.64,5.14,6.37,31.1,4.5,564.99
6079011501,27.79,3.09,5.06,31.7,5.5,920.31
6039000109,21.96,3.85,5.51,20.0,14.9,177.15
6001443102,20.59,4.98,6.4,8.7,7.2,1027.91
6055200400,38.23,4.31,4.54,18.6,4.7,317.2
6013320003,78.96,5.45,9.14,12.7,4.4,734.4
6081604500,40.3,4.0,5.46,13.1,6.9,156.09
6037577200,28.26,2.96,7.63,15.9,7.6,883.99
6105000102,61.82,2.14,14.04,35.9,6.7,96.33
6097152203,45.1,1.52,6.29,38.5,6.7,711.79
6059063400,26.35,4.3,4.05,11.5,5.5,910.9
6067008206,38.22,3.85,8.78,24.1,9.3,812.8
6085503330,35.19,5.38,9.51,5.6,3.9,323.82
6037480600,12.57,4.69,3.99,22.3,4.9,865.64
6001406800,72.72,4.32,6.45,15.4,9.3,548.79
6073008355,35.0,7.54,6.68,12.8,5.8,800.73
6101050504,21.93,2.97,9.44,28.3,5.3,194.73
6065044911,21.97,5.63,5.6,34.2,10.7,557.62
6085506102,24.42,5.36,6.61,12.2,5.9,681.09
6013360200,71.78,4.3,8.95,22.2,14.1,547.31
6037192002,22.61,2.11,6.56,20.5,7.6,1100.75
6085507905,13.53,6.19,4.31,17.5,4.8,1000.16
6037574000,23.29,5.8,6.14,7.1,5.5,372.53
6087100700,29.67,2.36,5.59,22.9,3.6,668.34
6103000200,34.88,3.06,8.73,34.2,14.3,346.49
6085505402,24.52,5.02,6.64,16.7,4.8,738.28
6059052420,19.51,4.42,4.82,9.4,4.4,543.32
6073017030,15.72,5.0,5.18,5.0,3.9,1997.97
6085511100,58.83,1.94,6.68,8.0,5.3,1277.44
6073008349,35.0,7.47,6.68,18.9,10.7,714.51
6071002014,31.24,3.45,9.06,6.8,5.5,1017.84
6029002811,37.31,4.07,8.9,3.7,1.5,394.7
6073013418,20.33,3.48,3.94,26.9,6.5,653.48
6081605400,26.67,4.36,4.3,17.7,3.9,1449.09
6001403702,53.34,3.94,5.15,14.8,3.5,1418.49
6037408722,30.74,3.28,6.63,22.0,5.2,571.7
6073018612,30.87,3.74,5.84,22.1,6.9,461.46
6085508204,16.43,6.24,5.58,9.9,6.1,811.54
6001430700,68.95,3.93,9.63,13.1,6.1,289.43
6089011600,46.56,3.8,7.95,48.3,7.9,111.29
6075042601,23.94,3.58,5.57,35.8,2.8,526.81
6037480012,18.55,4.13,4.2,22.9,6.7,637.53
6037901205,46.34,5.76,9.44,23.6,5.4,133.26
6067008504,26.29,4.65,8.16,9.8,9.3,1074.13
6059021924,20.73,4.46,6.81,12.1,3.3,2529.38
6113010509,23.36,1.34,6.7,43.5,7.1,217.85
6079012900,31.25,4.78,4.35,29.8,6.7,168.99
6075042700,23.94,4.07,5.57,31.3,3.7,421.11
6059110203,32.41,2.29,6.46,21.8,4.7,681.71
6059099240,29.26,4.46,5.74,14.4,7.5,490.88
6059099246,27.91,5.45,5.51,17.7,11.3,567.1
6061020107,17.58,6.56,4.62,57.7,14.0,336.46
6005000101,62.21,3.05,8.77,24.2,16.3,229.6
6023010902,70.17,4.93,8.5,37.9,5.4,208.46
6059032011,10.48,8.33,5.24,16.4,8.1,210.07
6075033100,38.59,5.96,6.28,10.0,9.2,709.17
6073006801,22.49,4.74,3.98,24.4,10.3,865.41
6097153806,39.21,3.6,8.76,13.2,7.9,346.77
6085507903,17.98,8.4,5.48,8.6,7.9,396.29
6071010420,79.62,3.65,16.36,50.1,8.9,274.82
6073015302,34.28,3.17,5.66,23.3,5.2,1427.75
6057000402,38.66,4.59,7.95,32.7,12.9,195.66
6013343001,30.06,5.22,6.3,21.1,7.2,777.8
6037910804,23.59,8.56,7.63,17.8,14.1,1244.19
6013345111,39.67,7.03,7.87,11.2,5.9,1276.48
6073018513,25.7,5.06,4.97,17.0,5.9,557.32
6001450200,26.56,7.18,6.24,13.0,4.4,451.59
6001441522,39.98,3.95,8.05,16.6,5.8,2287.27
6007001900,51.8,2.7,11.4,26.6,7.5,380.57
6059063302,34.88,3.31,5.32,17.6,6.6,596.02
6037800410,6.09,5.49,1.56,12.9,11.1,696.94
6111006700,31.55,4.32,8.3,14.1,10.0,633.4
6037621301,23.26,4.02,6.3,10.8,7.1,728.51
6061022500,34.38,4.53,7.45,10.2,12.9,250.7
6059021914,22.41,4.42,4.6,25.7,6.7,787.61
6037464000,18.88,4.25,4.07,18.2,8.0,661.74
6059099239,29.26,4.19,5.74,13.6,8.7,483.01
6077004104,27.54,4.86,7.92,10.8,12.3,229.06
6001443105,20.59,5.41,6.4,9.2,7.2,1075.04
6037300701,14.67,4.97,5.46,13.1,3.8,922.27
6111007513,41.29,5.56,11.0,15.0,6.0,547.51
6009000501,28.29,5.56,8.95,36.3,11.5,418.91
6073017304,19.19,4.21,3.83,25.8,7.1,2146.44
6085504423,25.78,7.08,7.73,16.2,6.3,302.44
6085508102,18.17,4.26,5.71,4.9,5.8,1248.03
6067007103,52.62,6.09,10.18,21.9,7.9,506.33
6089012604,22.35,5.75,6.17,36.4,18.6,76.33
6037269000,18.34,3.18,5.1,10.4,5.9,1827.42
6067009326,36.63,5.03,7.49,17.2,10.1,338.71
6073009107,27.88,3.2,4.48,38.0,5.1,567.87
6059042335,16.33,4.42,4.27,23.5,9.8,626.05
6083002012,34.59,5.7,5.81,20.0,9.8,238.69
6073008340,18.52,5.11,5.48,24.5,3.6,1714.85
6111005504,35.51,4.73,9.29,18.8,10.3,344.47
6001443104,20.59,5.58,6.4,11.0,9.8,1308.4
6081607200,42.65,3.81,6.69,15.1,6.5,652.57
6085508505,15.27,4.95,3.92,11.7,8.9,720.16
6085512024,28.07,2.84,6.23,20.2,8.4,1322.26
6013361000,59.74,4.56,7.43,28.9,6.8,576.63
6111006800,29.16,4.33,7.66,14.7,7.3,1091.81
6033001300,29.21,4.02,4.83,30.7,9.4,212.64
6075016600,32.18,4.9,6.36,21.7,5.4,813.53
6037620501,30.64,3.59,6.05,14.5,5.6,1643.36
6037620602,23.98,4.65,4.82,12.2,4.2,695.55
6095252105,58.36,4.14,8.57,11.7,5.8,718.37
6073007800,21.9,2.96,5.24,38.0,5.2,1397.59
6037262706,10.7,6.57,4.99,8.6,4.3,1223.18
6073019107,21.81,4.96,5.82,38.9,9.0,199.96
6001443103,20.19,6.04,5.86,13.1,8.0,1241.86
6013333102,59.4,2.58,8.65,17.2,9.8,577.43
6009000400,43.08,3.77,6.76,45.9,22.3,81.2
6097150607,51.2,2.55,8.41,9.0,9.6,669.69
6037139801,53.51,4.48,9.31,5.1,2.9,434.98
6067008207,38.91,5.13,8.98,26.2,4.5,502.52
6085503003,40.12,4.3,7.17,6.9,6.6,744.07
6097150303,22.48,2.83,6.56,23.9,11.2,435.15
6065045606,31.4,3.83,6.19,31.7,11.6,292.11
6065047900,25.95,3.4,9.77,6.0,6.8,236.67
6059063905,34.58,3.12,6.02,23.7,5.0,661.21
6079010205,48.39,3.68,6.65,26.7,8.5,487.51
6065043252,26.11,3.41,9.79,9.0,9.9,217.73
6089012303,38.43,4.74,9.32,27.7,10.7,198.8
6093001000,52.68,3.33,12.33,34.6,7.6,353.46
6067009630,48.03,5.71,9.85,22.9,8.2,246.39
6111007509,26.39,5.45,6.76,15.6,8.6,368.12
6001408100,82.1,5.19,4.82,9.7,4.5,783.57
6061022400,37.15,2.53,7.44,23.5,4.8,1811.74
6085506000,35.9,4.42,8.11,12.6,4.8,491.35
6037431600,13.35,3.36,4.02,26.2,6.4,537.92
6073008305,14.81,2.83,3.39,56.6,8.7,982.55
6037430301,30.42,4.81,6.85,6.2,3.8,301.72
6001441501,68.82,5.95,9.45,14.4,4.3,409.24
6073017018,14.34,4.13,3.42,30.3,3.4,2053.22
6071010415,38.79,5.16,13.43,46.1,25.7,295.25
6037920322,17.75,9.59,6.1,6.9,5.7,524.09
6065044927,23.87,5.56,5.98,35.3,23.9,357.36
6045011002,52.55,2.75,6.07,33.7,4.7,495.33
6067004004,49.96,5.68,7.33,14.1,9.6,171.07
6001451201,34.71,4.05,7.39,18.7,4.3,2442.73
6075032602,24.56,4.94,5.77,31.8,7.5,931.58
6081607900,22.07,7.43,5.49,11.8,3.2,817.26
6111008800,26.41,5.42,4.64,33.3,8.6,267.17
6085508202,13.23,5.63,4.21,11.3,4.1,857.34
6073016607,32.97,3.59,6.7,15.3,7.2,927.9
6059099214,26.35,4.37,5.24,18.3,4.4,535.66
6059032051,18.78,4.87,5.96,29.4,5.8,633.79
6037651304,23.54,6.05,6.37,9.8,6.2,539.15
6081614000,59.63,6.85,7.45,12.6,4.8,484.32
6075045200,23.34,3.55,4.7,24.5,5.9,1012.68
6029006006,50.37,3.87,14.87,10.8,5.8,302.15
6085512047,49.76,5.01,8.4,18.1,9.6,539.99
6073018608,27.79,4.04,5.2,16.1,9.2,514.27
6037430502,18.28,5.12,5.55,15.5,5.8,255.58
6059099311,27.01,5.39,6.75,17.2,9.5,449.9
6055201401,35.11,6.19,5.9,13.7,9.5,339.97
6095252908,72.28,3.68,9.59,22.5,12.0,261.68
6001400300,37.93,4.13,4.42,14.3,8.8,1207.3
6075035400,25.37,5.5,5.78,22.6,9.8,428.96
6023000900,46.48,3.15,5.02,36.6,8.4,1163.93
6113010402,60.14,3.3,9.78,5.4,4.6,255.27
6055201007,47.01,4.89,7.76,26.2,9.7,306.84
6085506204,19.3,2.6,5.76,19.2,4.7,1480.7
6085513000,3.63,2.31,3.6,49.8,6.1,579.4
6087121300,17.08,6.21,3.42,21.6,4.1,1370.0
6037910808,36.06,3.14,9.84,10.5,8.1,718.88
6081608200,22.07,6.61,5.49,10.2,7.4,1035.4
6085502902,25.08,5.23,5.46,13.3,8.2,633.75
6055202000,33.62,5.25,6.45,40.1,1.7,364.06
6059042113,25.7,2.54,6.11,21.1,4.7,2053.27
6071000804,30.26,5.11,7.79,13.2,4.4,86.16
6037480202,17.0,4.08,3.82,15.7,5.4,820.73
6075031301,27.47,4.52,4.53,28.2,9.7,816.07
6059063101,20.49,2.15,3.52,25.9,4.3,1724.18
6001450502,28.73,4.45,6.78,4.9,6.9,2838.14
6019005912,21.52,4.83,4.65,12.6,4.0,191.79
6089010803,54.34,4.17,8.68,43.0,5.5,715.39
6097153809,28.01,3.08,5.53,24.2,8.4,544.44
6073008351,35.0,4.68,6.68,26.8,9.1,815.77
6071008703,38.97,4.59,10.45,10.0,7.2,175.1
6059011717,25.25,2.9,7.51,10.6,6.2,635.19
6089010805,51.42,4.42,8.13,35.4,7.3,366.72
6037101122,35.97,5.05,8.87,7.5,8.2,138.75
6041110100,35.11,2.68,5.81,17.1,2.8,1369.31
6087121800,40.68,4.63,4.12,23.3,1.4,971.66
6073009602,37.04,4.2,6.61,10.8,4.2,421.91
6079011101,30.83,2.78,5.55,49.0,7.1,771.83
6083002922,14.93,2.69,3.73,21.4,17.0,600.28
6065042208,38.45,3.57,6.28,6.8,8.8,803.12
6073013606,25.7,2.63,4.79,26.3,8.6,765.43
6073000201,48.18,3.31,7.61,18.2,4.4,424.85
6001450750,31.79,4.01,7.6,17.2,3.2,2571.12
6097153403,39.93,2.96,5.84,28.5,6.5,608.74
6075011902,30.37,2.94,4.49,35.4,3.3,547.93
6007000601,48.16,3.38,9.1,29.4,4.1,412.69
6089010704,54.34,7.39,8.68,59.3,11.7,440.86
6085503325,27.55,6.39,6.04,17.1,4.5,481.12
6037577300,28.26,2.63,7.63,23.6,8.8,593.28
6013345202,36.67,4.16,7.21,6.7,7.4,1754.35
6113010513,23.36,2.96,6.7,44.9,8.4,177.46
6059021923,18.79,6.61,5.77,8.8,4.7,867.58
6095252913,68.57,5.48,8.97,11.0,8.9,507.57
6017030804,33.59,3.46,8.14,29.4,11.0,573.22
6059062604,16.95,4.38,4.13,12.2,6.1,1188.76
6073020405,20.23,5.3,5.41,10.2,3.6,1816.55
6085505500,35.9,3.42,8.11,19.7,4.8,620.8
6013322000,43.14,4.15,6.54,22.0,10.3,439.22
6059042311,22.2,3.03,4.85,17.0,8.9,543.23
6061022013,15.07,5.47,2.81,26.5,9.8,404.84
6065045120,30.7,3.73,7.39,52.9,7.4,334.03
6085508001,10.11,4.38,4.78,11.4,5.7,556.57
6085508401,14.63,5.61,4.96,7.4,4.2,1094.26
6083003005,30.73,4.86,3.71,29.6,6.2,1130.22
6075010200,43.16,4.42,4.39,12.1,2.8,708.87
6059062649,15.6,4.08,3.28,23.0,12.7,827.47
6001450501,31.79,4.2,7.6,10.8,4.1,629.64
6111005911,16.79,4.06,5.95,20.0,13.9,1927.26
6017030704,21.93,4.03,6.15,17.9,11.3,443.34
6097153704,45.36,3.94,4.84,37.1,12.6,258.5
6001404102,34.14,3.75,5.42,19.7,8.3,421.88
6001403800,56.26,4.75,5.98,12.7,5.0,945.68
6073013505,29.61,4.81,4.89,27.9,12.6,724.75
6085503323,30.66,6.95,6.6,18.1,10.4,326.76
6111005401,35.51,3.89,9.29,13.2,7.3,341.69
6037701501,24.72,3.54,4.42,17.4,8.3,972.76
6001441925,59.75,5.33,9.54,8.4,4.5,474.21
6037910209,43.18,3.57,10.67,16.1,8.6,551.25
6037269500,27.03,4.15,6.67,7.1,5.2,1038.27
6027000100,51.43,5.1,8.77,21.2,5.1,158.99
6037621324,26.64,4.66,7.32,18.6,4.2,866.16
6067005702,46.74,2.69,7.41,10.5,7.2,916.83
6073021202,23.81,3.9,5.72,29.9,8.7,209.59
6075047701,23.94,4.66,5.57,25.6,5.7,488.42
6087121700,34.81,2.84,4.36,26.8,8.5,721.92
6085512001,23.62,4.1,5.06,9.9,8.1,2179.1
6001442200,20.59,4.24,6.4,7.7,5.7,1414.17
6113010607,23.31,4.23,4.78,20.5,6.0,942.71
6053014105,19.1,1.89,3.52,40.5,4.3,205.23
6059099408,25.28,3.51,7.0,17.7,7.8,580.28
6097153804,34.9,4.98,7.52,15.5,3.4,568.2
6073015501,47.0,4.08,6.36,27.1,5.4,604.02
6075010900,49.17,3.92,4.95,16.2,2.0,628.54
6013335000,46.53,3.72,6.08,25.4,8.0,687.2
6037264000,14.56,6.57,4.93,10.0,5.8,746.56
6013334001,40.98,4.88,5.82,20.3,9.6,598.25
6073020807,25.09,3.73,7.13,18.3,8.5,233.61
6013333101,59.66,2.26,8.67,27.0,6.7,568.17
6085509106,19.63,3.04,4.81,15.2,6.5,626.7
6061021203,26.16,3.25,6.08,12.9,12.6,713.93
6073016613,38.81,3.45,7.98,17.2,9.1,418.16
6061020200,26.24,2.03,7.14,25.9,12.2,103.36
6029005402,60.93,2.43,20.34,27.0,3.1,247.57
6067008204,34.89,2.27,7.37,20.9,13.2,933.81
6061021130,28.42,6.67,7.64,39.8,11.6,292.16
6097151310,38.83,3.28,6.6,27.4,12.3,313.07
6059032003,28.55,4.57,7.47,12.4,8.2,430.12
6037141700,17.4,5.64,5.73,5.1,8.1,1134.29
6017030505,16.4,6.62,3.71,18.9,12.7,291.37
6017031302,34.68,4.82,6.87,39.6,10.6,257.19
6073016807,40.23,4.41,6.09,27.3,8.9,484.09
6065043244,20.96,4.08,6.71,14.0,13.6,437.9
6059021916,25.92,4.03,6.87,11.7,7.7,453.48
6073019803,22.66,4.32,4.84,12.0,5.3,1746.93
6073017701,18.52,4.81,5.02,25.8,9.3,420.45
6013356002,62.97,5.15,8.24,9.5,4.8,496.34
6059099235,19.0,3.13,3.97,28.7,6.9,842.34
6081608502,24.46,5.0,4.06,13.5,3.8,1680.71
6001421900,54.68,3.34,4.12,18.5,6.2,379.24
6017031402,30.03,4.11,5.32,36.5,17.4,104.76
6073008513,59.97,4.5,4.74,19.5,4.5,670.75
6073008348,30.34,4.95,5.9,11.0,12.7,923.22
6111005907,16.39,2.84,6.83,10.4,10.7,831.86
6059099416,25.28,4.8,7.0,16.0,4.1,545.21
6033001100,36.86,2.56,6.93,38.1,17.1,114.37
6037920018,24.17,5.59,9.35,14.7,7.5,529.86
6037463800,20.2,6.32,4.23,6.5,5.4,1995.62
6075032802,18.03,8.86,4.19,17.9,6.1,1354.37
6017031404,45.72,4.76,8.15,22.6,20.5,158.04
6073020304,21.37,4.23,5.46,30.3,2.3,1184.98
6113011203,56.23,6.02,8.77,5.6,5.6,357.92
6071000813,32.1,0.58,8.26,15.5,5.2,1565.13
6013355111,112.95,3.48,11.49,20.7,13.4,508.02
6097152906,38.63,4.11,6.08,19.1,4.8,442.58
6089011703,66.28,5.34,13.91,46.4,9.0,310.35
6013388000,40.54,2.42,5.73,24.3,8.7,310.03
6085506606,23.79,3.67,5.45,20.7,5.8,650.17
6083001903,26.15,3.6,5.47,22.3,10.5,402.93
6065045117,25.64,6.03,5.05,33.1,7.5,438.09
6083000600,40.78,5.97,3.55,19.6,5.8,229.7
6081610000,27.13,4.75,4.55,15.1,5.7,466.29
6059032047,17.17,6.07,4.66,15.4,6.3,407.11
6075015700,23.2,3.97,3.61,20.0,11.2,602.49
6085508507,17.72,6.76,4.78,20.6,5.2,858.25
6037573601,30.62,5.5,8.08,10.8,4.8,550.67
6059063500,27.7,3.88,4.24,16.9,8.2,763.65
6075020700,57.85,4.13,6.92,19.1,4.1,379.56
6085508404,16.43,5.07,5.58,13.9,4.1,627.87
6075013400,64.21,3.46,6.56,13.8,3.3,749.91
6073001900,38.84,4.98,6.03,16.1,3.5,3486.53
6097153703,31.7,0.88,3.44,40.5,14.3,228.09
6061021109,44.67,4.26,7.1,12.4,8.1,1280.4
6073013601,44.91,4.88,5.14,27.7,9.5,629.59
6073009103,28.83,3.54,5.51,24.5,10.4,1578.26
6059099244,29.26,5.36,5.74,14.4,2.4,518.21
6085506701,24.67,6.79,5.91,5.5,5.1,1160.64
6085507807,10.61,5.1,5.17,7.1,5.2,1041.35
6085506101,25.15,3.23,6.84,13.0,10.2,819.57
6055200706,43.97,5.73,7.29,15.3,4.3,208.15
6073020024,19.18,5.33,4.85,22.6,7.0,330.83
6075035202,24.56,4.58,5.77,28.3,3.2,342.3
6073018802,29.58,3.95,6.25,20.3,10.1,808.86
6055201700,25.9,5.56,4.67,27.2,6.2,142.25
6059021921,21.17,6.25,6.93,6.7,4.0,1497.72
6075047702,23.94,4.07,5.57,22.4,5.3,689.25
6037194300,12.38,4.47,3.04,15.2,10.4,1293.73
6059052526,25.39,3.59,5.81,13.2,7.3,1659.31
6085512031,36.57,6.43,6.3,10.5,7.9,344.36
6037137302,33.41,5.2,6.91,11.2,6.6,727.73
6041106002,36.4,4.37,5.28,21.9,4.0,1135.2
6037620800,15.14,5.87,4.45,9.3,5.0,758.77
6065043265,26.11,3.9,9.79,12.8,5.9,332.96
6067008125,53.3,3.16,8.57,32.4,11.9,609.86
6083000200,24.66,2.92,4.63,19.3,3.4,1134.03
6037620522,24.33,3.09,5.05,17.3,10.7,682.16
6045011400,81.53,2.53,6.39,26.2,7.6,309.4
6037650501,26.92,2.96,6.09,13.7,7.1,750.76
6073013411,26.12,5.26,5.4,12.9,7.7,617.45
6085508304,14.26,3.17,5.03,23.3,7.9,625.45
6013355110,119.04,4.85,12.27,17.4,14.5,408.25
6081611000,51.35,4.74,5.45,16.4,5.2,327.16
6073009202,28.89,3.2,4.28,18.8,4.3,1609.82
6067004011,49.96,9.14,7.33,8.9,3.2,250.47
6085502500,36.04,4.61,5.97,9.7,4.7,527.57
6059032035,24.23,4.88,7.53,11.2,5.3,351.04
6065043257,23.75,4.73,8.5,9.6,5.1,261.59
6037800324,19.43,4.46,6.36,9.0,6.9,1533.65
6037570002,44.1,3.03,7.31,18.0,4.9,533.6
6013307101,178.9,3.58,13.85,36.1,5.2,383.49
6059062636,22.13,3.8,5.54,13.5,7.7,769.12
6073017034,16.04,6.29,3.65,11.4,10.1,1908.35
6073021205,32.06,2.88,6.62,29.1,6.9,491.09
6037800325,16.39,4.35,6.83,15.5,7.2,742.51
6007000401,32.39,2.76,7.28,39.0,4.1,137.41
6073017037,21.54,6.16,4.64,20.1,8.7,1401.42
6089011803,51.96,4.73,8.4,48.5,19.6,229.29
6013338102,45.53,3.17,6.28,13.1,11.3,890.74
6037577400,28.26,3.65,7.63,18.7,4.9,582.96
6079011102,30.83,3.87,5.55,41.0,3.1,698.1
6075015600,22.64,3.45,4.58,23.5,6.2,454.08
6001443322,20.59,3.69,6.4,6.2,4.0,1543.9
6075010400,34.19,1.81,3.96,15.7,7.0,578.36
6001400400,60.86,3.98,4.89,16.8,3.3,1153.54
6097150202,25.14,3.5,7.02,25.2,7.7,487.64
6017031301,43.61,2.04,7.62,18.8,16.0,254.08
6071002021,19.6,3.29,6.09,9.8,10.1,1217.87
6073008345,16.55,3.31,4.03,19.4,5.4,1732.89
6073017039,15.86,6.11,5.01,11.3,5.4,1577.72
6097151700,38.48,3.85,5.55,28.4,9.6,633.29
6073013905,71.01,2.43,7.2,20.4,12.1,536.56
6055201300,20.91,4.94,4.26,21.4,6.7,706.03
6001423601,28.81,4.27,4.37,30.9,8.1,671.54
6059075814,21.18,2.87,4.85,13.6,10.0,391.4
6085509302,19.73,3.63,6.24,11.0,8.4,499.02
6037920303,27.74,2.97,5.73,18.0,3.5,1736.26
6059099404,27.77,3.95,6.2,15.2,10.6,686.21
6073017603,18.52,3.77,5.02,21.7,7.5,2488.19
6075032801,25.91,4.36,5.94,23.4,4.5,1778.41
6073017009,24.35,3.75,6.53,17.5,7.3,438.97
6067007904,42.0,4.58,6.67,19.1,6.4,817.81
6095253201,76.48,3.04,9.47,9.5,8.2,147.39
6059021816,22.43,3.82,6.6,13.8,8.4,550.71
6073013605,28.73,5.98,4.79,18.7,6.9,759.65
6073009502,28.68,3.77,5.29,15.5,6.4,1352.35
